Lot_Wafer_ID,Step1_EQ1,Step1_R1,Step1_R2,Step1_R3,Step1_D1,Step2_EQ1,Step2_R1,Step2_D1,Step3_EQ1,Step3_EQ2,Step3_EQ3,Step3_R1,Step3_R2,Step3_R3,Step3_D1,Step3_D2,Step4_EQ1,Step4_R1,Step4_R2,Step4_R3,Step4_D1,Step4_D2,Step4_D3,Step5_EQ1,Step5_EQ2,Step5_R1,Step5_R2,Step5_R3,Step5_D1,Step5_D2,Step5_D3,Step6_EQ1,Step6_EQ2,Step6_EQ3,Step6_R1,Step6_R2,Step6_R3,Step6_D1,Step6_D2,Step7_EQ1,Step7_R1,Step7_R2,Step7_D1,Step8_EQ1,Step8_R1,Step8_R2,Step8_D1,Step9_EQ1,Step9_EQ2,Step9_R1,Step9_R2,Step9_R3,Step9_D1,Step9_D2,Step9_D3,Step10_EQ1,Step10_EQ2,Step10_EQ3,Step10_R1,Step10_R2,Step10_D1,Step10_D2,Step10_D3,Step11_EQ1,Step11_EQ2,Step11_R1,Step11_D1,Step11_D2,Step12_EQ1,Step12_R1,Step12_R2,Step12_D1,Step13_EQ1,Step13_R1,Step13_R2,Step13_R3,Step13_D1,Step13_D2,Step13_D3,Step14_EQ1,Step14_R1,Step14_R2,Step14_D1,Step14_D2,Step15_EQ1,Step15_R1,Step15_R2,Step15_D1,Step15_D2,Step15_D3,Step16_EQ1,Step16_EQ2,Step16_R1,Step16_D1,Step16_D2,Step17_EQ1,Step17_EQ2,Step17_EQ3,Step17_R1,Step17_D1,Step17_D2,Step17_D3,Step18_EQ1,Step18_R1,Step18_R2,Step18_R3,Step18_D1,Step18_D2,Step19_EQ1,Step19_EQ2,Step19_R1,Step19_D1,Step19_D2,Step20_EQ1,Step20_EQ2,Step20_EQ3,Step20_R1,Step20_D1,Step20_D2,Step21_EQ1,Step21_EQ2,Step21_EQ3,Step21_R1,Step21_R2,Step21_D1,Step22_EQ1,Step22_EQ2,Step22_R1,Step22_R2,Step22_R3,Step22_D1,Step23_EQ1,Step23_R1,Step23_R2,Step23_D1,Step24_EQ1,Step24_R1,Step24_R2,Step24_D1,Step25_EQ1,Step25_R1,Step25_D1,Step26_EQ1,Step26_EQ2,Step26_R1,Step26_R2,Step26_R3,Step26_D1,Step26_D2,Step26_D3,Step27_EQ1,Step27_R1,Step27_R2,Step27_R3,Step27_D1,Step27_D2,Step28_EQ1,Step28_EQ2,Step28_R1,Step28_R2,Step28_R3,Step28_D1,Step28_D2,Step29_EQ1,Step29_R1,Step29_R2,Step29_R3,Step29_D1,Step29_D2,Step30_EQ1,Step30_EQ2,Step30_R1,Step30_R2,Step30_R3,Step30_D1,Step30_D2,Step30_D3,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L314W16,Model2_EQB_CH2,1427.162102,,2325.245285,,Model1_EQE_CH2,926.8243611,,Model1_EQE_CH4,Model2_EQB_CH1,Model1_EQE_CH1,2437.692749,153.4589907,,,8,Model2_EQD_CH4,,1442.646806,,,,,Model2_EQD_CH1,Model2_EQD_CH4,2009.281966,1635.418915,2797.349093,7,,13,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,1324.042925,,136.5329325,,8,Model1_EQD_CH1,2435.250097,612.324747,,Model1_EQC_CH2,2193.674757,,11,Model2_EQA_CH2,Model2_EQE_CH2,3226.537133,,2557.84818,6,10,,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQB_CH3,,861.985566,11,,,Model2_EQE_CH1,Model2_EQC_CH4,,12,,Model1_EQD_CH2,1857.318919,,,Model2_EQE_CH2,2039.611462,339.9281142,2873.960825,,10,,Model2_EQD_CH1,,2454.562298,,11,Model1_EQC_CH1,1665.199067,,12,,13,Model1_EQB_CH3,Model2_EQB_CH2,1191.245793,,7,Model2_EQD_CH2,Model2_EQE_CH3,Model1_EQD_CH4,2054.945879,7,11,9,Model1_EQE_CH3,1491.527536,,,8,17,Model1_EQC_CH3,Model1_EQA_CH2,1961.714324,12,,Model2_EQD_CH1,Model1_EQC_CH4,Model1_EQD_CH3,2746.573202,10,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,2593.853444,,,Model2_EQA_CH2,Model1_EQA_CH2,,690.7169802,1335.133657,,Model2_EQA_CH4,,1806.577191,12,Model2_EQD_CH2,,62.4999424,,Model1_EQA_CH4,,,Model2_EQC_CH4,Model1_EQC_CH1,,1249.535632,,,,12,Model2_EQB_CH1,1367.395104,2018.616192,2753.042653,9,,Model2_EQA_CH4,Model1_EQE_CH2,1001.987912,,409.3815442,,,Model1_EQE_CH1,,,,11,,Model1_EQB_CH2,Model2_EQD_CH4,2837.180036,2480.394412,1439.158592,,,11,79.6,1.4,2.6,4.4,4.7,7.3,46,285,124,73,153
L314W17,Model2_EQB_CH2,1765.730541,999.9892889,2394.91689,14,Model1_EQE_CH2,1005.66742,,Model1_EQD_CH2,Model2_EQB_CH1,Model2_EQA_CH3,,,2663.050061,,7,Model2_EQD_CH4,2299.711944,,,,6,8,Model1_EQE_CH1,Model2_EQD_CH4,,1870.388947,2678.835781,10,9,12,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,,,142.3812973,,,Model1_EQD_CH1,,518.2184595,5,Model2_EQB_CH4,1959.316212,667.0136893,,Model2_EQA_CH2,Model2_EQE_CH2,,,2608.612492,4,6,,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,2297.758447,,10,9,8,Model2_EQE_CH1,Model2_EQC_CH4,,12,,Model1_EQD_CH2,2149.962755,,12,Model1_EQB_CH1,1572.301319,301.9379222,15340.00402,,,,Model1_EQD_CH2,,2219.494744,,9,Model1_EQC_CH1,1579.794703,433.5801567,9,,8,Model1_EQB_CH3,Model2_EQB_CH2,,,13,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,,10,5,9,Model1_EQE_CH3,1457.320437,1660.280775,115.8876933,22,,Model1_EQC_CH3,Model1_EQA_CH2,1835.196325,,,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,,,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQB_CH1,,1629.733747,,Model2_EQA_CH2,Model1_EQB_CH3,,,,,Model2_EQA_CH4,928.9339722,1570.485991,,Model2_EQA_CH1,1719.649835,77.81205508,12,Model2_EQD_CH3,137.1938307,10,Model2_EQC_CH4,Model1_EQC_CH1,,1448.225904,1159.086399,,,,Model2_EQB_CH1,,,,,,Model2_EQA_CH4,Model1_EQE_CH2,,,,18,,Model1_EQE_CH1,1080.95699,2160.397643,1922.08181,,,Model1_EQB_CH2,Model2_EQD_CH4,2458.679229,2635.524445,1383.136126,,,12,42.1,4.5,23.8,2.5,12,15.1,51,278,114,77,160
L314W18,Model2_EQB_CH2,1585.768067,803.6680508,2653.169125,,Model2_EQC_CH3,2536.467925,9,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,-1948.272223,151.8870122,2334.013765,,14,Model2_EQD_CH4,,1568.002727,2403.05417,,,,Model2_EQD_CH1,Model2_EQD_CH4,,1816.400797,,9,,,Model1_EQE_CH2,Model1_EQD_CH4,Model2_EQC_CH3,,644.373808,,,,Model1_EQD_CH1,,567.1539479,14,Model2_EQD_CH2,,798.1922983,13,Model2_EQA_CH2,Model2_EQE_CH2,2895.142283,2344.420689,2678.205912,,,7,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,,787.6294794,13,13,8,Model2_EQE_CH1,Model2_EQC_CH4,2709.469045,11,5,Model1_EQD_CH2,,,7,Model1_EQB_CH1,2107.441038,356.7553633,,,12,,Model1_EQB_CH1,1227.566605,2492.245663,12,10,Model1_EQC_CH1,1751.694564,,,9,7,Model1_EQB_CH3,Model1_EQC_CH3,,,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,1261.729447,,,,Model1_EQE_CH3,1561.874689,,124.6050285,,5,Model2_EQE_CH4,Model1_EQA_CH2,2042.670654,6,12,Model2_EQD_CH2,Model1_EQC_CH4,Model1_EQA_CH3,,,,Model2_EQE_CH2,Model2_EQA_CH4,Model1_EQE_CH2,,1661.690345,,Model2_EQA_CH2,Model1_EQB_CH4,,,1228.900343,13,Model2_EQA_CH4,810.569353,1731.236923,,Model2_EQD_CH2,1672.808823,90.99564536,,Model1_EQB_CH4,116.5676821,,Model1_EQC_CH1,Model1_EQC_CH1,1151.268495,1179.531472,,,8,,Model2_EQB_CH1,335.4092132,2113.745129,2276.353154,8,12,Model2_EQA_CH3,Model1_EQE_CH2,,923.7012937,,9,,Model1_EQE_CH1,,2305.262201,2726.582084,,8,Model1_EQB_CH2,Model2_EQD_CH4,,2707.228496,1321.553973,10,14,10,87.3,3,1.5,1.9,0.5,5.8,57,310,118,82,146
L314W19,Model2_EQB_CH2,1764.710268,1023.698327,,,Model1_EQE_CH2,810.2631892,15,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,2331.502551,130.9282668,,12,11,Model2_EQD_CH4,2408.237755,1390.783874,2463.100132,10,,,Model2_EQD_CH1,Model1_EQE_CH4,,,3659.504712,,,14,Model2_EQD_CH3,Model1_EQD_CH4,Model2_EQD_CH2,1614.901678,788.1625858,,6,,Model1_EQD_CH1,,684.1445199,,Model2_EQB_CH4,1676.258418,,16,Model1_EQE_CH3,Model2_EQC_CH4,2762.93844,2206.58157,,,15,11,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,,678.6007713,,,13,Model2_EQE_CH1,Model2_EQD_CH3,2984.874466,,8,Model1_EQD_CH2,1759.660445,1419.465216,4,Model1_EQB_CH1,,359.2367037,,6,,,Model1_EQB_CH1,,,,8,Model2_EQA_CH3,2062.406225,,8,,,Model2_EQE_CH3,Model1_EQE_CH1,1244.148731,11,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,,,,8,Model1_EQE_CH3,1712.978488,1404.316173,,9,10,Model1_EQC_CH3,Model1_EQA_CH2,1771.791554,9,,Model2_EQA_CH4,Model1_EQC_CH4,Model2_EQC_CH1,2641.672813,,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,2941.895846,,,Model1_EQB_CH2,Model1_EQB_CH4,321.2447985,672.7394544,1323.371235,11,Model2_EQA_CH4,,1488.55875,15,Model2_EQD_CH2,1856.91773,87.5911316,,Model2_EQD_CH3,,,Model1_EQB_CH1,Model1_EQC_CH1,1155.349482,,1348.429812,6,,,Model2_EQB_CH1,337.4017305,,2280.311692,,,Model2_EQA_CH4,Model1_EQE_CH2,,900.2235834,392.9841936,11,,Model2_EQB_CH2,1268.227987,,2044.77746,,8,Model1_EQB_CH2,Model2_EQD_CH4,3002.183281,,,,,,83.9,0.9,0.4,8.4,5.1,1.3,45,313,111,79,145
L314W20,Model2_EQB_CH2,,854.3193191,2430.242198,6,Model1_EQE_CH2,808.333727,,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQD_CH3,,176.9103681,2337.589198,12,13,Model2_EQD_CH4,2392.395396,1025.666425,,,6,,Model2_EQD_CH1,Model2_EQD_CH4,,,2618.457835,5,,8,Model1_EQD_CH2,Model1_EQD_CH4,Model2_EQC_CH3,,,,11,,Model1_EQD_CH1,,,,Model2_EQB_CH4,1546.433337,819.9314422,5,Model2_EQA_CH2,Model2_EQE_CH2,,,2555.664462,,8,9,Model2_EQA_CH4,Model1_EQC_CH1,Model2_EQD_CH4,,725.4319653,,9,,Model2_EQE_CH1,Model2_EQC_CH4,3340.464385,,,Model1_EQD_CH2,,,,Model2_EQD_CH4,,388.1313142,2631.157613,,,,Model1_EQB_CH1,,2245.685514,7,,Model1_EQC_CH1,,,7,,,Model1_EQB_CH3,Model1_EQC_CH3,,,14,Model2_EQD_CH2,Model2_EQD_CH1,Model2_EQE_CH1,,12,8,10,Model1_EQE_CH3,1346.400508,1368.210403,109.7513652,8,8,Model1_EQC_CH3,Model1_EQA_CH2,2210.297498,4,,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2407.590167,,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,2762.181014,1616.768379,8,Model2_EQB_CH4,Model1_EQB_CH4,301.7209566,816.1132058,1556.10323,9,Model2_EQA_CH4,830.5156551,1760.571352,,Model2_EQD_CH2,1748.379955,,10,Model2_EQD_CH3,,,Model2_EQC_CH4,Model1_EQC_CH1,1044.119859,1318.57706,,11,,,Model2_EQB_CH1,344.5161177,,2350.387246,,14,Model2_EQA_CH4,Model1_EQE_CH2,1162.0409,1024.12174,,8,,Model1_EQE_CH1,,2321.72334,1859.463355,,,Model2_EQE_CH2,Model2_EQB_CH1,,2319.959374,1352.727478,,,8,80.5,1.6,1.7,4.6,2.8,8.8,59,312,112,79,156
L314W21,Model2_EQB_CH2,,784.5428468,2621.544537,,Model1_EQE_CH2,947.9586363,8,Model1_EQA_CH3,Model2_EQC_CH3,Model1_EQE_CH2,,162.1854187,3044.622829,6,6,Model2_EQD_CH4,2683.882711,1442.27765,,,,12,Model2_EQD_CH1,Model2_EQD_CH4,,1553.624156,,9,,,Model2_EQB_CH4,Model1_EQD_CH4,Model2_EQC_CH3,,,129.4752372,9,13,Model1_EQD_CH1,2065.546458,607.2319014,9,Model2_EQB_CH4,1662.953239,969.8306052,,Model2_EQA_CH2,Model2_EQD_CH1,,,,13,,,Model1_EQC_CH3,Model2_EQA_CH1,Model2_EQD_CH1,2016.608348,,10,,5,Model2_EQE_CH1,Model2_EQC_CH4,2719.941027,,,Model1_EQC_CH1,1914.152558,1659.213449,6,Model1_EQD_CH1,,,3053.904116,9,12,,Model1_EQB_CH1,,,15,,Model1_EQC_CH1,1986.964266,457.6563406,9,,,Model1_EQB_CH3,Model1_EQC_CH3,1374.542133,,10,Model2_EQC_CH3,Model1_EQE_CH4,Model1_EQC_CH4,1871.383452,14,,12,Model1_EQE_CH3,1419.66167,1515.535155,129.9990222,,16,Model1_EQD_CH2,Model1_EQA_CH2,2328.951556,,,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,,,,Model1_EQD_CH3,Model2_EQB_CH4,Model2_EQD_CH4,7582.424011,1531.237336,,Model2_EQA_CH2,Model1_EQB_CH4,,,1455.085881,,Model2_EQA_CH4,835.0659039,1609.820279,,Model2_EQD_CH2,,,10,Model1_EQB_CH1,,,Model2_EQC_CH4,Model1_EQC_CH1,1069.258308,,1329.830049,11,5,8,Model2_EQC_CH1,347.088965,,2479.412341,6,,Model2_EQE_CH4,Model1_EQE_CH2,1185.145786,,373.7601103,9,,Model1_EQE_CH1,1294.293686,1976.802032,2589.247863,12,10,Model1_EQB_CH2,Model2_EQD_CH4,,2081.31311,,,,12,86.2,4.9,0.6,1.7,5.2,1.4,49,293,133,85,166
L314W22,Model2_EQB_CH2,1784.769391,,,,Model1_EQE_CH2,1242.728679,8,Model1_EQE_CH4,Model2_EQA_CH2,Model2_EQA_CH3,2013.737652,166.874313,,14,,Model2_EQD_CH4,2357.281406,1349.176091,2934.01033,9,16,6,Model2_EQD_CH1,Model2_EQD_CH4,1808.199414,,3139.164076,11,8,16,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,,734.2111657,,,,Model1_EQD_CH1,,628.6020223,12,Model2_EQB_CH4,,1093.079958,15,Model2_EQA_CH2,Model2_EQE_CH2,2869.615502,,2445.991588,8,,8,Model1_EQC_CH3,Model2_EQA_CH3,Model2_EQD_CH4,2348.790981,930.4766828,15,,,Model1_EQD_CH1,Model2_EQC_CH4,,,,Model1_EQD_CH2,,1499.566327,13,Model2_EQA_CH3,,,,12,,9,Model1_EQB_CH1,922.7666659,3291.779404,,,Model1_EQC_CH1,1853.500064,487.7311471,,10,,Model1_EQB_CH3,Model1_EQC_CH3,1138.600773,,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,,,,6,Model1_EQE_CH3,1771.311981,1591.928421,123.5110852,8,11,Model1_EQC_CH3,Model2_EQB_CH3,,,12,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,3150.670046,5,,Model1_EQD_CH3,Model2_EQB_CH4,Model1_EQE_CH2,2984.327127,,,Model2_EQC_CH1,Model1_EQB_CH4,325.4767967,536.6722936,1193.542642,,Model2_EQA_CH4,,1881.865895,,Model1_EQC_CH4,1981.425858,71.52013853,,Model2_EQD_CH3,119.8460542,8,Model2_EQC_CH4,Model1_EQC_CH1,,1275.338416,,8,,10,Model2_EQB_CH1,327.3898707,,,13,7,Model2_EQA_CH4,Model2_EQD_CH4,1091.093926,940.1418394,356.3231205,13,,Model1_EQE_CH1,1303.977345,,,9,14,Model1_EQB_CH2,Model2_EQD_CH4,3018.757867,,,,,13,88.3,1,2.3,2.3,3.7,2.4,49,297,120,86,148
L314W23,Model2_EQD_CH4,1676.020223,891.1896787,2656.739056,14,Model1_EQE_CH2,,11,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,,,,,10,Model2_EQD_CH4,2529.432878,1425.34957,2790.81095,9,,,Model1_EQE_CH3,Model2_EQD_CH4,,1691.734334,3510.677318,5,,,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,,689.4014636,145.2265299,10,,Model1_EQD_CH1,2209.394208,,11,Model2_EQB_CH4,1749.239305,877.4535648,9,Model2_EQA_CH2,Model2_EQE_CH2,3350.238947,2265.652656,,10,9,,Model1_EQC_CH3,Model2_EQD_CH2,Model2_EQE_CH4,2420.357214,,,,13,Model1_EQC_CH2,Model2_EQC_CH4,2587.343047,12,8,Model1_EQD_CH2,2096.885467,,,Model2_EQC_CH3,1862.829412,388.5654224,2587.076857,13,,,Model1_EQB_CH1,,2850.336219,,13,Model1_EQC_CH1,,,11,6,,Model1_EQB_CH3,Model1_EQC_CH3,1188.178261,10,13,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH1,,16,18,,Model1_EQE_CH3,,1652.924231,,,2,Model1_EQC_CH3,Model1_EQA_CH2,,9,,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,3015.14813,,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,2668.757617,1681.203914,,Model1_EQD_CH2,Model2_EQC_CH3,342.9603668,720.9617311,,,Model2_EQA_CH4,,1617.61898,12,Model2_EQD_CH2,1778.976899,90.36311612,9,Model2_EQD_CH3,150.5434671,,Model2_EQA_CH3,Model1_EQA_CH2,,1167.759639,1089.51505,,14,,Model2_EQB_CH1,,2035.80382,,12,14,Model2_EQA_CH4,Model1_EQE_CH2,1185.064044,625.3224257,366.9557341,,,Model1_EQE_CH1,,,2341.547841,,13,Model1_EQB_CH2,Model2_EQD_CH4,2687.289678,2330.657682,,,,6,90.2,2.3,1.3,0.3,1.8,4.1,56,288,119,79,156
L314W24,Model2_EQB_CH2,,996.1388324,2215.866961,,Model2_EQE_CH4,680.8924889,12,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,1987.211434,166.2717913,,,,Model2_EQD_CH4,2372.402814,1467.572304,2333.400981,14,,10,Model2_EQD_CH1,Model2_EQD_CH4,,,2521.403764,11,,12,Model2_EQC_CH1,Model1_EQD_CH4,Model1_EQA_CH4,,,131.7932041,,,Model1_EQD_CH1,,,10,Model1_EQB_CH2,8609.995782,897.0968885,14,Model2_EQA_CH2,Model2_EQE_CH2,,2094.788559,2770.770206,,9,,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,2667.33794,770.2376259,17,9,8,Model2_EQE_CH1,Model2_EQC_CH4,2780.768671,,13,Model1_EQD_CH2,2006.239431,1425.391983,11,Model1_EQB_CH1,1782.021319,301.8488445,,,,,Model1_EQA_CH4,1003.932631,2868.13201,,,Model1_EQC_CH1,1765.281259,,,7,,Model1_EQB_CH3,Model1_EQC_CH3,1058.321141,11,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,2046.352921,,8,8,Model1_EQE_CH3,1366.091194,1411.099327,,,,Model1_EQE_CH1,Model1_EQA_CH3,,9,11,Model2_EQA_CH2,Model2_EQE_CH1,Model1_EQA_CH3,,11,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,2310.76617,1534.852994,12,Model2_EQA_CH2,Model1_EQB_CH4,,,,,Model2_EQA_CH4,868.7963003,1655.385887,,Model2_EQD_CH2,,80.07831489,7,Model2_EQD_CH3,133.4250685,10,Model2_EQC_CH4,Model1_EQC_CH1,1108.853679,1324.930524,1165.972259,,5,,Model2_EQB_CH1,,,,,,Model1_EQC_CH1,Model1_EQE_CH2,,908.3853775,,10,9,Model1_EQE_CH1,1087.12237,,,10,10,Model1_EQB_CH2,Model1_EQA_CH1,,2074.847801,1572.145868,,11,6,87.8,2.2,1.2,3.6,2.3,2.9,54,291,112,69,157
L314W25,Model2_EQB_CH2,,955.8065704,2657.097554,5,Model1_EQA_CH3,,,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,,142.2578653,,,6,Model2_EQD_CH4,,,,9,12,4,Model2_EQA_CH1,Model2_EQD_CH4,1831.486395,1886.783527,,13,,,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,,748.5227002,146.0464295,,,Model1_EQD_CH1,,,,Model2_EQB_CH4,1660.947283,963.4139655,9,Model2_EQA_CH2,Model2_EQE_CH2,3398.40323,,,3,12,,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,1962.568812,,7,,,Model2_EQE_CH1,Model2_EQC_CH4,2429.23077,9,,Model1_EQD_CH2,,1416.393579,9,Model1_EQB_CH1,1764.651622,415.8652619,2975.359988,,,10,Model2_EQC_CH2,1095.684747,3192.746458,15,,Model1_EQC_CH1,,408.0552376,10,9,,Model1_EQB_CH3,Model1_EQC_CH3,1188.207982,,13,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,1818.345217,11,,7,Model1_EQE_CH3,1512.272477,,-108.7575212,,,Model2_EQE_CH4,Model1_EQA_CH2,2210.983886,,13,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2259.068455,10,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,,1693.200385,,Model2_EQA_CH2,Model2_EQB_CH2,298.858114,688.6958085,,,Model2_EQA_CH4,,1749.836045,,Model2_EQD_CH2,,72.25578262,22,Model2_EQD_CH3,-131.0514583,,Model2_EQC_CH4,Model1_EQD_CH3,,,1183.626043,8,9,5,Model1_EQB_CH2,340.1516053,,2283.265475,,,Model2_EQA_CH3,Model2_EQC_CH4,1036.997416,,,13,,Model1_EQE_CH1,1358.083844,2467.89087,2365.625156,,,Model1_EQB_CH2,Model2_EQD_CH4,,2390.961658,,5,,,83.6,3.1,3.2,0.2,5.1,4.8,52,325,115,78,154
L315W01,Model2_EQB_CH2,,890.7588059,2737.336777,,Model1_EQE_CH2,,,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,1803.501013,,2879.595932,,14,Model2_EQD_CH4,1905.446495,1324.975866,2970.670008,,8,10,Model1_EQD_CH2,Model2_EQD_CH4,1870.414463,1974.620983,3025.435704,,15,10,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,1495.589518,695.6785838,140.6138609,,14,Model1_EQD_CH1,,,10,Model2_EQB_CH4,,884.262042,,Model1_EQC_CH1,Model2_EQE_CH2,2944.425994,,2530.600895,,,,Model2_EQC_CH3,Model1_EQC_CH1,Model2_EQA_CH3,,925.553724,,13,,Model2_EQE_CH1,Model2_EQC_CH4,,,,Model1_EQD_CH2,,,6,Model1_EQE_CH1,1631.070682,376.6185163,3339.860087,,11,,Model1_EQB_CH1,1158.477366,,,5,Model1_EQC_CH1,1968.331948,490.9848942,,11,,Model1_EQB_CH3,Model1_EQC_CH3,,,11,Model2_EQD_CH2,Model1_EQB_CH3,Model2_EQE_CH4,1962.858479,,,,Model1_EQE_CH3,1448.693693,,127.7173368,,14,Model1_EQC_CH3,Model1_EQA_CH2,2283.460772,8,14,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2950.155519,3,5,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,,2006.37235,,Model2_EQA_CH2,Model2_EQB_CH2,,644.1984106,1320.295545,6,Model2_EQA_CH4,924.9903464,,,Model1_EQC_CH2,1947.229674,85.11273221,6,Model2_EQD_CH3,-123.1038845,,Model2_EQC_CH4,Model1_EQC_CH1,,1299.873921,,,,,Model2_EQB_CH1,325.6467389,2155.22338,2419.465774,10,9,Model2_EQD_CH2,Model1_EQE_CH2,,1086.846614,,8,,Model1_EQE_CH2,,1977.026421,2411.987088,11,10,Model2_EQD_CH4,Model2_EQD_CH4,3137.002925,2770.599012,1263.700695,8,12,,0,1.5,19.2,28,22.8,32,48,309,154,68,139
L315W02,Model2_EQB_CH2,1503.223561,996.621401,3069.109499,9,Model1_EQA_CH2,860.8903879,15,Model1_EQE_CH4,Model2_EQB_CH1,Model1_EQA_CH3,,171.2681431,3085.342852,11,9,Model2_EQD_CH4,2377.45056,1329.866909,2852.971295,14,,7,Model2_EQD_CH1,Model2_EQD_CH4,1851.581127,1446.937224,,,,6,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQB_CH1,1360.135645,573.5580281,,,,Model2_EQB_CH1,12611.18661,,5,Model1_EQD_CH1,1482.868884,,,Model2_EQA_CH2,Model2_EQE_CH2,,2545.032442,2919.594725,9,,12,Model1_EQC_CH3,Model1_EQB_CH3,Model2_EQD_CH1,,769.499555,,,,Model2_EQE_CH1,Model2_EQD_CH2,,,,Model1_EQD_CH2,2363.077559,1638.711708,,Model1_EQB_CH1,1759.744618,310.159524,2838.788245,6,12,14,Model1_EQC_CH2,986.7266128,2405.077898,,12,Model1_EQC_CH1,1792.827952,,8,,17,Model1_EQB_CH3,Model1_EQC_CH3,,8,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,1733.761487,,,,Model1_EQE_CH3,1430.363293,,,,11,Model1_EQC_CH3,Model1_EQA_CH2,,,14,Model2_EQA_CH2,Model2_EQD_CH2,Model2_EQE_CH1,2808.750167,,7,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,2672.346357,1700.307762,14,Model2_EQA_CH2,Model2_EQD_CH1,308.993465,,,,Model2_EQA_CH4,783.9410025,,,Model2_EQD_CH2,1741.171048,,,Model2_EQD_CH3,127.8906468,11,Model2_EQC_CH4,Model1_EQC_CH1,1150.81185,1158.671904,1107.4107,,,5,Model2_EQB_CH1,,1692.424887,,11,11,Model2_EQA_CH4,Model1_EQE_CH2,1176.11558,,,8,12,Model1_EQE_CH1,,2001.617581,8561.913358,10,12,Model1_EQB_CH2,Model2_EQD_CH4,3285.453505,2516.343989,1295.866577,,,,85.3,3.8,2.4,1.9,3.6,3,64,305,127,81,156
