Lot_Wafer_ID,Step1_R1,Step1_R2,Step1_R3,Step1_EQ,Step2_R1,Step2_EQ,Step3_R1,Step3_D1,Step3_EQ,Step4_R1,Step4_R2,Step4_R3,Step4_EQ,Step5_R1,Step5_R2,Step5_EQ,Step6_R1,Step6_EQ,Step7_R1,Step7_D1,Step7_EQ,Step8_R1,Step8_EQ,Step9_R1,Step9_R2,Step9_R3,Step9_EQ,Step10_R1,Step10_D1,Step10_EQ,Step11_R1,Step11_R2,Step11_R3,Step11_EQ,Step12_R1,Step12_R2,Step12_R3,Step12_D1,Step12_EQ,Step13_R1,Step13_R2,Step13_R3,Step13_D1,Step13_EQ,Step14_R1,Step14_EQ,Step15_R1,Step15_R2,Step15_R3,Step15_EQ,Step16_R1,Step16_R2,Step16_EQ,Step17_R1,Step17_EQ,Step18_R1,Step18_D1,Step18_EQ,Step19_R1,Step19_D1,Step19_EQ,Step20_R1,Step20_D1,Step20_EQ,Step21_R1,Step21_D1,Step21_EQ,Step22_R1,Step22_R2,Step22_R3,Step22_EQ,Step23_R1,Step23_R2,Step23_R3,Step23_EQ,Step24_R1,Step24_EQ,Step25_R1,Step25_R2,Step25_R3,Step25_EQ,Step26_R1,Step26_EQ,Step27_R1,Step27_R2,Step27_R3,Step27_EQ,Step28_R1,Step28_R2,Step28_R3,Step28_EQ,Step29_R1,Step29_R2,Step29_R3,Step29_D1,Step29_EQ,Step30_R1,Step30_R2,Step30_R3,Step30_EQ,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L379W01,819.630618,2574.335008,1535.815533,Step1_Model1_EQC_CH4,2143.01857,Step2_Model2_EQA_CH3,2597.49,14,Step3_Model2_EQB_CH4,,710.6770811,,Step4_Model2_EQD_CH3,962.5117705,1069.737158,Step5_Model2_EQD_CH2,1108.117873,Step6_Model1_EQC_CH2,1985.716605,10,Step7_Model1_EQC_CH3,1695.95806,Step8_Model1_EQD_CH1,757.6866581,1730.691072,2361.042501,Step9_Model2_EQD_CH1,780.2273868,,Step10_Model1_EQD_CH4,,,,Step11_Model1_EQD_CH2,2127.070285,2033.912917,,,Step12_Model1_EQA_CH4,1124.79771,777.5013673,686.1938505,,Step13_Model1_EQC_CH4,2165.29314,Step14_Model2_EQD_CH3,2122.578773,,,Step15_Model2_EQB_CH1,938.571784,1127.391666,Step16_Model2_EQC_CH2,1831.947437,Step17_Model2_EQD_CH4,2447.73876,8,Step18_Model1_EQD_CH1,,,Step19_Model2_EQA_CH1,791.2986848,,Step20_Model1_EQD_CH4,2352.835212,,Step21_Model1_EQA_CH3,2031.894519,2382.437349,631.0844561,Step22_Model1_EQC_CH3,2430.140313,,,Step23_Model2_EQD_CH2,1534.05966,Step24_Model2_EQA_CH1,,2013.189956,1130.89546,Step25_Model2_EQD_CH4,2562.527156,Step26_Model1_EQA_CH4,1610.409218,,956.9424075,Step27_Model1_EQA_CH3,2040.827234,1537.282753,,Step28_Model1_EQD_CH3,633.9851913,1346.572767,1809.126458,,Step29_Model2_EQD_CH3,,1298.57575,1531.272975,Step30_Model2_EQC_CH1,46.2,10.7,11.3,8.6,14.1,9.1,84,4,207,2,194
L379W02,843.9943759,2504.115971,1568.570872,Step1_Model1_EQC_CH4,,Step2_Model2_EQA_CH4,2410.53405,,Step3_Model2_EQB_CH3,918.2307317,672.2658281,,Step4_Model2_EQD_CH4,982.7144061,979.2467597,Step5_Model2_EQD_CH1,1140.983098,Step6_Model1_EQC_CH1,2011.62136,,Step7_Model1_EQC_CH4,,Step8_Model1_EQD_CH3,738.3635408,1930.774546,2175.52333,Step9_Model2_EQD_CH4,,12,Step10_Model1_EQD_CH2,,686.3802013,635.2391831,Step11_Model1_EQD_CH3,2013.953674,1979.297004,,8,Step12_Model1_EQA_CH3,1043.460265,816.2782503,727.1660044,6,Step13_Model1_EQC_CH4,,Step14_Model2_EQD_CH3,1906.721797,743.8999787,1844.309949,Step15_Model2_EQB_CH4,892.6573774,1192.532344,Step16_Model2_EQC_CH4,1821.846309,Step17_Model2_EQD_CH1,,,Step18_Model1_EQD_CH2,996.382359,12,Step19_Model2_EQA_CH2,,,Step20_Model1_EQD_CH4,,9,Step21_Model1_EQA_CH4,1920.29735,2277.302341,,Step22_Model1_EQC_CH3,,900.0044033,1280.623261,Step23_Model2_EQD_CH3,1578.371994,Step24_Model2_EQA_CH3,899.9105938,1879.677929,,Step25_Model2_EQD_CH4,2331.426635,Step26_Model1_EQA_CH3,1777.618407,1837.800633,,Step27_Model1_EQA_CH1,2044.620525,1687.191607,2274.803853,Step28_Model1_EQD_CH2,714.9616421,,,6,Step29_Model2_EQD_CH4,,,,Step30_Model2_EQC_CH1,0,25.5,26.1,23.5,23.7,24.3,0,141,10,5,134
L379W03,800.9353738,2437.631649,,Step1_Model1_EQC_CH3,2167.037562,Step2_Model2_EQA_CH3,2486.836877,,Step3_Model2_EQB_CH3,,,,Step4_Model2_EQD_CH3,984.0085235,1045.330939,Step5_Model2_EQD_CH4,,Step6_Model1_EQC_CH4,2128.678322,9,Step7_Model1_EQC_CH1,1689.945885,Step8_Model1_EQD_CH2,775.5956884,1878.714258,,Step9_Model2_EQD_CH3,,,Step10_Model1_EQD_CH3,1420.842747,653.0785865,623.8275855,Step11_Model1_EQD_CH4,,2036.956138,1132.393708,21,Step12_Model1_EQA_CH4,1167.629998,859.5278356,699.7899842,11,Step13_Model1_EQC_CH2,,Step14_Model2_EQD_CH2,,,,Step15_Model2_EQB_CH3,878.875619,,Step16_Model2_EQC_CH1,1893.024699,Step17_Model2_EQD_CH3,,11,Step18_Model1_EQD_CH1,906.3027282,,Step19_Model2_EQA_CH3,878.6179765,17,Step20_Model1_EQD_CH1,,,Step21_Model1_EQA_CH3,,,641.6591426,Step22_Model1_EQC_CH2,,,1082.618187,Step23_Model2_EQD_CH4,1488.037366,Step24_Model2_EQA_CH3,875.9527137,1931.87912,1120.062834,Step25_Model2_EQD_CH2,,Step26_Model1_EQA_CH1,1726.175918,1764.982414,994.7990928,Step27_Model1_EQA_CH1,2115.324822,1888.399106,2181.755413,Step28_Model1_EQD_CH3,,1334.253271,2022.289071,18,Step29_Model2_EQD_CH2,2299.618736,1281.884978,,Step30_Model2_EQC_CH2,0,34.6,33.1,33.7,31.8,30.4,7,334,353,112,0
L379W04,,2280.03285,1607.986406,Step1_Model1_EQC_CH2,2351.959326,Step2_Model2_EQA_CH3,2687.852888,,Step3_Model2_EQB_CH1,,,765.0918725,Step4_Model2_EQD_CH2,1064.468742,1041.592168,Step5_Model2_EQD_CH4,1049.759454,Step6_Model1_EQC_CH3,,8,Step7_Model1_EQC_CH3,1633.114975,Step8_Model1_EQD_CH3,,1939.101744,2384.032592,Step9_Model2_EQD_CH4,,,Step10_Model1_EQD_CH2,1580.980507,751.2450213,596.2211165,Step11_Model1_EQD_CH3,2046.604146,,950.0255986,,Step12_Model1_EQA_CH4,1090.731958,790.7449625,652.0089561,18,Step13_Model1_EQC_CH3,,Step14_Model2_EQD_CH1,1907.603326,,2004.002784,Step15_Model2_EQB_CH4,,1018.531341,Step16_Model2_EQC_CH4,,Step17_Model2_EQD_CH3,2443.809057,,Step18_Model1_EQD_CH3,977.2540564,10,Step19_Model2_EQA_CH3,,,Step20_Model1_EQD_CH2,,,Step21_Model1_EQA_CH2,2146.211944,2643.969543,705.5097884,Step22_Model1_EQC_CH1,2446.151935,899.1356735,1148.605212,Step23_Model2_EQD_CH4,1500.107863,Step24_Model2_EQA_CH2,,1793.59705,,Step25_Model2_EQD_CH4,,Step26_Model1_EQA_CH1,1637.158548,1876.745599,963.8085623,Step27_Model1_EQA_CH3,2003.663091,1763.064173,,Step28_Model1_EQD_CH1,676.3315183,1331.595306,1896.401999,8,Step29_Model2_EQD_CH1,2579.121777,,1502.423294,Step30_Model2_EQC_CH3,35.1,15.6,12.3,12,12.7,12.3,156,4,19,3,33
L379W05,858.9593355,2436.560419,1779.363727,Step1_Model1_EQC_CH4,2224.923037,Step2_Model2_EQA_CH4,2208.190182,,Step3_Model2_EQB_CH2,928.011231,649.5659986,846.6461354,Step4_Model2_EQD_CH3,,1049.504565,Step5_Model2_EQD_CH2,,Step6_Model1_EQC_CH3,2015.549694,8,Step7_Model1_EQC_CH4,,Step8_Model1_EQD_CH3,,2033.157055,2353.569528,Step9_Model2_EQD_CH1,734.8820108,,Step10_Model1_EQD_CH2,1393.677115,,621.9482944,Step11_Model1_EQD_CH2,,,1117.038234,10,Step12_Model1_EQA_CH3,,,673.0302309,,Step13_Model1_EQC_CH4,2185.570797,Step14_Model2_EQD_CH2,2219.727751,769.4655832,1841.805377,Step15_Model2_EQB_CH3,,1089.842039,Step16_Model2_EQC_CH3,1859.960186,Step17_Model2_EQD_CH4,2468.300797,,Step18_Model1_EQD_CH4,1020.429406,11,Step19_Model2_EQA_CH2,819.0555013,12,Step20_Model1_EQD_CH1,2325.480944,,Step21_Model1_EQA_CH1,2017.010057,,614.9800834,Step22_Model1_EQC_CH1,2619.57437,,1143.412811,Step23_Model2_EQD_CH4,,Step24_Model2_EQA_CH1,,1847.030469,1133.514668,Step25_Model2_EQD_CH3,,Step26_Model1_EQA_CH1,1561.161551,1930.39184,941.6045861,Step27_Model1_EQA_CH3,2029.279432,1566.238564,2206.002689,Step28_Model1_EQD_CH1,,1192.720928,1920.291947,,Step29_Model2_EQD_CH2,,,,Step30_Model2_EQC_CH3,0,24.7,25.1,21.5,23.8,23.1,62,498,4,40,109
L379W06,796.5315415,2240.714609,1652.932728,Step1_Model1_EQC_CH2,,Step2_Model2_EQA_CH3,,11,Step3_Model2_EQB_CH4,877.1395726,683.7760182,,Step4_Model2_EQD_CH3,,,Step5_Model2_EQD_CH4,1120.646789,Step6_Model1_EQC_CH3,1885.800698,,Step7_Model1_EQC_CH3,1699.499663,Step8_Model1_EQD_CH2,684.0936317,1733.230403,2341.767196,Step9_Model2_EQD_CH2,,,Step10_Model1_EQD_CH3,,699.2748731,620.9236317,Step11_Model1_EQD_CH1,1904.328452,,1021.483699,,Step12_Model1_EQA_CH4,1178.804842,739.4428774,680.3694625,9,Step13_Model1_EQC_CH2,,Step14_Model2_EQD_CH3,1941.783589,677.5144567,1973.652025,Step15_Model2_EQB_CH3,,1132.313873,Step16_Model2_EQC_CH1,1775.237258,Step17_Model2_EQD_CH1,2427.245676,17,Step18_Model1_EQD_CH2,1020.806394,7,Step19_Model2_EQA_CH1,,11,Step20_Model1_EQD_CH1,,,Step21_Model1_EQA_CH4,2088.432568,2456.013259,,Step22_Model1_EQC_CH1,2535.299605,820.9597594,1235.242563,Step23_Model2_EQD_CH4,1685.577519,Step24_Model2_EQA_CH3,936.019298,1995.574977,1235.178481,Step25_Model2_EQD_CH4,,Step26_Model1_EQA_CH2,1667.926382,1780.62665,,Step27_Model1_EQA_CH2,1958.924112,1596.068073,2433.387202,Step28_Model1_EQD_CH3,613.4772692,,,15,Step29_Model2_EQD_CH1,2262.646526,,1427.338924,Step30_Model2_EQC_CH4,0,28.3,28.6,27.9,31,28,6,0,18,66,150
L379W07,859.106527,,1513.826556,Step1_Model1_EQC_CH3,2246.678249,Step2_Model2_EQA_CH2,2397.096633,,Step3_Model2_EQB_CH2,,,,Step4_Model2_EQD_CH3,,1013.479719,Step5_Model2_EQD_CH2,,Step6_Model1_EQC_CH2,2043.054701,,Step7_Model1_EQC_CH3,1786.604376,Step8_Model1_EQD_CH4,,1808.804855,2325.449492,Step9_Model2_EQD_CH2,747.9553062,,Step10_Model1_EQD_CH3,1506.212248,,,Step11_Model1_EQD_CH4,2106.929617,2030.384838,,11,Step12_Model1_EQA_CH2,,,660.2847319,8,Step13_Model1_EQC_CH2,2262.35167,Step14_Model2_EQD_CH1,2030.3641,,1999.681783,Step15_Model2_EQB_CH4,,,Step16_Model2_EQC_CH2,,Step17_Model2_EQD_CH4,,,Step18_Model1_EQD_CH3,1010.674879,6,Step19_Model2_EQA_CH2,,,Step20_Model1_EQD_CH1,2221.436932,15,Step21_Model1_EQA_CH3,1999.975596,2510.9771,,Step22_Model1_EQC_CH1,2172.5429,912.4384032,1193.589265,Step23_Model2_EQD_CH2,,Step24_Model2_EQA_CH1,,2000.689497,1216.247359,Step25_Model2_EQD_CH1,2378.749977,Step26_Model1_EQA_CH4,,,995.5134701,Step27_Model1_EQA_CH2,1996.704609,1622.709481,2548.726775,Step28_Model1_EQD_CH1,,1408.981989,1757.640693,,Step29_Model2_EQD_CH1,2314.768326,1264.130942,1550.444974,Step30_Model2_EQC_CH3,32.3,14.2,13.9,11.9,14.4,13.3,2,253,0,562,223
L379W08,,,,Step1_Model1_EQC_CH1,2309.345626,Step2_Model2_EQA_CH1,2334.393986,11,Step3_Model2_EQB_CH1,870.0450231,,791.7230577,Step4_Model2_EQD_CH4,,1148.832852,Step5_Model2_EQD_CH2,1109.716375,Step6_Model1_EQC_CH1,2082.436208,11,Step7_Model1_EQC_CH3,1660.133287,Step8_Model1_EQD_CH2,,1991.107977,,Step9_Model2_EQD_CH3,782.5703634,,Step10_Model1_EQD_CH3,1436.984826,674.2113236,,Step11_Model1_EQD_CH4,,1974.605227,,8,Step12_Model1_EQA_CH1,,775.5036539,,,Step13_Model1_EQC_CH4,2540.312309,Step14_Model2_EQD_CH2,,674.3852624,1901.406657,Step15_Model2_EQB_CH1,892.1168793,,Step16_Model2_EQC_CH2,1990.386739,Step17_Model2_EQD_CH3,,,Step18_Model1_EQD_CH1,,,Step19_Model2_EQA_CH1,831.5186538,,Step20_Model1_EQD_CH4,,10,Step21_Model1_EQA_CH3,2085.922721,,631.8621732,Step22_Model1_EQC_CH1,,,1258.603889,Step23_Model2_EQD_CH4,,Step24_Model2_EQA_CH2,865.3008136,1765.915275,1236.361515,Step25_Model2_EQD_CH4,,Step26_Model1_EQA_CH3,1560.908232,,,Step27_Model1_EQA_CH1,1952.694372,1559.175372,2329.594125,Step28_Model1_EQD_CH1,,,,10,Step29_Model2_EQD_CH4,2425.1011,,1484.461362,Step30_Model2_EQC_CH2,34.4,12.1,16.1,11.5,15.6,10.3,36,845,58,244,8
L379W09,,2503.366571,1529.922839,Step1_Model1_EQC_CH3,,Step2_Model2_EQA_CH4,2438.170004,,Step3_Model2_EQB_CH2,853.2851601,,817.2861418,Step4_Model2_EQD_CH1,1021.275695,1003.433001,Step5_Model2_EQD_CH3,1051.298726,Step6_Model1_EQC_CH1,2023.559414,11,Step7_Model1_EQC_CH4,1693.494205,Step8_Model1_EQD_CH1,803.0816488,2006.540299,2237.933348,Step9_Model2_EQD_CH3,815.0772225,7,Step10_Model1_EQD_CH3,1463.504655,,596.0888503,Step11_Model1_EQD_CH1,,,1114.758136,4,Step12_Model1_EQA_CH3,1173.423206,828.3108144,761.7455825,,Step13_Model1_EQC_CH3,,Step14_Model2_EQD_CH3,1949.175064,,,Step15_Model2_EQB_CH2,969.9201354,,Step16_Model2_EQC_CH1,2015.405546,Step17_Model2_EQD_CH3,2461.281205,9,Step18_Model1_EQD_CH1,,,Step19_Model2_EQA_CH4,,13,Step20_Model1_EQD_CH1,2421.230449,9,Step21_Model1_EQA_CH4,1884.741774,2474.367876,,Step22_Model1_EQC_CH1,2349.848826,866.5495365,1157.313476,Step23_Model2_EQD_CH2,1557.58426,Step24_Model2_EQA_CH3,871.2898258,1828.064321,1113.627733,Step25_Model2_EQD_CH2,2300.015001,Step26_Model1_EQA_CH3,2587.986246,1851.210649,962.5119473,Step27_Model1_EQA_CH4,2091.594807,1618.726767,,Step28_Model1_EQD_CH2,736.7288736,1317.171187,1931.072218,10,Step29_Model2_EQD_CH4,2320.901647,,,Step30_Model2_EQC_CH4,0,34.7,36.3,38.1,31.9,36,63,89,53,1,802
L379W10,818.4782386,,1687.149767,Step1_Model1_EQC_CH3,,Step2_Model2_EQA_CH1,2530.471832,,Step3_Model2_EQB_CH4,921.2023257,708.4640875,803.1351724,Step4_Model2_EQD_CH3,946.4904347,1107.968125,Step5_Model2_EQD_CH3,1019.977071,Step6_Model1_EQC_CH2,1824.709835,16,Step7_Model1_EQC_CH2,1493.029488,Step8_Model1_EQD_CH3,759.904372,,2197.612929,Step9_Model2_EQD_CH2,678.0894672,12,Step10_Model1_EQD_CH3,1373.960102,693.3234227,613.5366371,Step11_Model1_EQD_CH4,,,,4,Step12_Model1_EQA_CH1,1213.785477,,,15,Step13_Model1_EQC_CH3,2409.273786,Step14_Model2_EQD_CH4,1840.744685,745.8670765,1997.562769,Step15_Model2_EQB_CH4,885.4996598,1174.875955,Step16_Model2_EQC_CH3,1860.68986,Step17_Model2_EQD_CH1,,,Step18_Model1_EQD_CH2,1126.294536,10,Step19_Model2_EQA_CH4,818.8472277,14,Step20_Model1_EQD_CH3,,,Step21_Model1_EQA_CH4,2018.612426,2468.496737,607.5799806,Step22_Model1_EQC_CH4,2255.987656,,1158.006502,Step23_Model2_EQD_CH4,,Step24_Model2_EQA_CH3,,1784.019407,1048.662999,Step25_Model2_EQD_CH1,,Step26_Model1_EQA_CH4,1833.387903,,,Step27_Model1_EQA_CH4,,1487.806524,2269.882373,Step28_Model1_EQD_CH1,651.6622404,1336.074518,1830.820397,,Step29_Model2_EQD_CH4,,1287.51688,1499.984474,Step30_Model2_EQC_CH3,0,43,40.4,38.8,35.6,38.7,9,1536,221,8,284
L379W11,842.5657366,2640.851565,,Step1_Model1_EQC_CH1,,Step2_Model2_EQA_CH4,2475.164732,,Step3_Model2_EQB_CH4,856.7497718,658.1439981,818.9854747,Step4_Model2_EQD_CH1,981.2866646,958.3103937,Step5_Model2_EQD_CH2,1069.555048,Step6_Model1_EQC_CH3,1954.757776,12,Step7_Model1_EQC_CH2,1748.870797,Step8_Model1_EQD_CH4,730.2289956,1881.520485,2285.77913,Step9_Model2_EQD_CH2,,,Step10_Model1_EQD_CH2,2433.026018,678.7900285,616.7883813,Step11_Model1_EQD_CH1,,1863.380114,1111.571214,,Step12_Model1_EQA_CH1,1147.871482,899.3338951,727.2866452,,Step13_Model1_EQC_CH2,,Step14_Model2_EQD_CH2,2086.298034,738.9266921,1870.024396,Step15_Model2_EQB_CH3,,1198.410816,Step16_Model2_EQC_CH3,,Step17_Model2_EQD_CH2,2150.47232,12,Step18_Model1_EQD_CH3,1056.478049,10,Step19_Model2_EQA_CH4,907.1336365,13,Step20_Model1_EQD_CH3,,,Step21_Model1_EQA_CH2,,2365.9167,679.390333,Step22_Model1_EQC_CH1,2517.640471,966.0169357,1131.243602,Step23_Model2_EQD_CH4,1758.20545,Step24_Model2_EQA_CH2,940.7617928,,1124.863223,Step25_Model2_EQD_CH2,2352.255569,Step26_Model1_EQA_CH2,1741.878353,1765.455703,908.3646471,Step27_Model1_EQA_CH3,1989.930836,1546.914325,2296.556647,Step28_Model1_EQD_CH3,,1353.059987,1599.83784,9,Step29_Model2_EQD_CH2,2396.219852,1173.113961,1464.847031,Step30_Model2_EQC_CH4,0,31.1,32,28.8,27.8,29.2,8,5767,0,21,0
L379W12,825.1263158,2413.576026,1652.767659,Step1_Model1_EQC_CH1,2336.83871,Step2_Model2_EQA_CH4,,,Step3_Model2_EQB_CH3,949.0164235,664.5737744,,Step4_Model2_EQD_CH3,1036.352481,,Step5_Model2_EQD_CH2,,Step6_Model1_EQC_CH2,2050.955633,,Step7_Model1_EQC_CH1,1602.475439,Step8_Model1_EQD_CH1,671.0363456,1868.917545,2212.608781,Step9_Model2_EQD_CH4,,,Step10_Model1_EQD_CH2,1451.1171,705.423348,602.1609843,Step11_Model1_EQD_CH3,2069.071873,1943.423961,1065.099452,,Step12_Model1_EQA_CH4,1153.05869,867.6884892,681.9749166,,Step13_Model1_EQC_CH1,2271.845302,Step14_Model2_EQD_CH1,2197.191674,665.2941736,1958.828896,Step15_Model2_EQB_CH2,889.6230269,1096.259144,Step16_Model2_EQC_CH3,,Step17_Model2_EQD_CH4,2355.010672,10,Step18_Model1_EQD_CH3,,,Step19_Model2_EQA_CH1,762.2897663,,Step20_Model1_EQD_CH3,,13,Step21_Model1_EQA_CH2,1919.523551,2428.090939,,Step22_Model1_EQC_CH1,,,,Step23_Model2_EQD_CH2,,Step24_Model2_EQA_CH4,,2131.061455,1201.386551,Step25_Model2_EQD_CH3,2272.962332,Step26_Model1_EQA_CH2,1611.536943,,949.1492788,Step27_Model1_EQA_CH2,,1650.076339,2318.212849,Step28_Model1_EQD_CH3,621.411401,1555.277947,1820.683971,11,Step29_Model2_EQD_CH3,,,1469.957169,Step30_Model2_EQC_CH1,31.2,16.3,13.7,13,13.2,12.6,215,0,158,113,19
L379W13,822.8275486,,1704.702927,Step1_Model1_EQC_CH1,2220.849577,Step2_Model2_EQA_CH1,,14,Step3_Model2_EQB_CH1,928.9835872,692.6246016,798.0075365,Step4_Model2_EQD_CH3,1035.528922,1036.164893,Step5_Model2_EQD_CH4,977.6285537,Step6_Model1_EQC_CH1,,9,Step7_Model1_EQC_CH1,1768.490439,Step8_Model1_EQD_CH3,,,2242.114129,Step9_Model2_EQD_CH3,749.8645598,,Step10_Model1_EQD_CH1,1519.92595,710.7359047,,Step11_Model1_EQD_CH3,,1948.917285,1044.552372,,Step12_Model1_EQA_CH4,,803.5495159,699.8139644,,Step13_Model1_EQC_CH4,2052.791322,Step14_Model2_EQD_CH2,1988.058751,742.2739869,,Step15_Model2_EQB_CH3,893.4509054,1246.808685,Step16_Model2_EQC_CH4,2010.897244,Step17_Model2_EQD_CH3,,,Step18_Model1_EQD_CH4,1090.881139,11,Step19_Model2_EQA_CH1,761.9433704,,Step20_Model1_EQD_CH2,2416.35652,,Step21_Model1_EQA_CH2,1865.735906,,684.5938326,Step22_Model1_EQC_CH4,2268.707467,,,Step23_Model2_EQD_CH4,1507.231808,Step24_Model2_EQA_CH4,997.1574902,,1178.726036,Step25_Model2_EQD_CH1,,Step26_Model1_EQA_CH2,1683.872362,1859.911115,991.3856548,Step27_Model1_EQA_CH1,,1562.381875,2317.725018,Step28_Model1_EQD_CH2,628.8209533,1200.502916,,,Step29_Model2_EQD_CH3,2426.016667,,1554.097378,Step30_Model2_EQC_CH2,42.1,11.6,15.3,10.8,10.6,9.6,0,877,12,1,3
L379W14,,2140.534365,1492.80808,Step1_Model1_EQC_CH3,,Step2_Model2_EQA_CH1,2292.312961,,Step3_Model2_EQB_CH4,,720.32869,697.4495116,Step4_Model2_EQD_CH1,1040.733466,,Step5_Model2_EQD_CH3,1017.799756,Step6_Model1_EQC_CH3,,,Step7_Model1_EQC_CH4,1684.780979,Step8_Model1_EQD_CH1,,1914.671165,2242.624584,Step9_Model2_EQD_CH4,,8,Step10_Model1_EQD_CH2,1347.52613,676.9293833,594.1973203,Step11_Model1_EQD_CH3,2254.127284,2098.639641,,,Step12_Model1_EQA_CH3,,,660.2055203,,Step13_Model1_EQC_CH4,,Step14_Model2_EQD_CH2,2165.20038,679.3661543,1918.425801,Step15_Model2_EQB_CH1,858.0668731,1067.124887,Step16_Model2_EQC_CH1,2050.993655,Step17_Model2_EQD_CH2,2433.841952,,Step18_Model1_EQD_CH2,1048.042236,,Step19_Model2_EQA_CH3,,8,Step20_Model1_EQD_CH3,,12,Step21_Model1_EQA_CH2,,2412.560253,658.4770286,Step22_Model1_EQC_CH2,2181.689096,940.2329683,,Step23_Model2_EQD_CH1,,Step24_Model2_EQA_CH3,934.7700443,,1196.622002,Step25_Model2_EQD_CH2,2267.119116,Step26_Model1_EQA_CH4,1792.636216,2001.730826,954.3321216,Step27_Model1_EQA_CH3,1789.634548,1608.963962,,Step28_Model1_EQD_CH3,691.1250171,,1784.865673,,Step29_Model2_EQD_CH2,2423.528255,1303.49166,1491.928499,Step30_Model2_EQC_CH3,0,25.2,23.6,26.8,24,22.5,6,0,54,22,0
L379W15,848.9967422,2513.905441,1587.324306,Step1_Model1_EQC_CH4,2326.196021,Step2_Model2_EQA_CH3,2492.046745,9,Step3_Model2_EQB_CH3,937.5364716,709.6470433,878.2585798,Step4_Model2_EQD_CH3,1030.646441,,Step5_Model2_EQD_CH2,1016.384509,Step6_Model1_EQC_CH4,,,Step7_Model1_EQC_CH1,1747.88128,Step8_Model1_EQD_CH1,,1807.962407,2151.940739,Step9_Model2_EQD_CH2,719.3267659,,Step10_Model1_EQD_CH4,1361.253745,658.9414981,,Step11_Model1_EQD_CH2,2113.621606,,1121.923742,10,Step12_Model1_EQA_CH2,1188.791261,793.2421666,702.8053392,7,Step13_Model1_EQC_CH3,,Step14_Model2_EQD_CH1,1862.50601,,1908.903001,Step15_Model2_EQB_CH4,873.175951,1118.509257,Step16_Model2_EQC_CH3,1984.890719,Step17_Model2_EQD_CH3,,,Step18_Model1_EQD_CH4,1050.381344,11,Step19_Model2_EQA_CH2,922.8006994,9,Step20_Model1_EQD_CH4,2104.023261,10,Step21_Model1_EQA_CH4,,2633.646035,625.988684,Step22_Model1_EQC_CH2,2183.67975,871.9787523,1151.33203,Step23_Model2_EQD_CH4,1728.727331,Step24_Model2_EQA_CH2,842.4683316,,,Step25_Model2_EQD_CH3,2200.537948,Step26_Model1_EQA_CH4,,1892.624285,903.1058693,Step27_Model1_EQA_CH4,,1554.171853,2418.682903,Step28_Model1_EQD_CH3,,,,,Step29_Model2_EQD_CH3,2267.780287,1233.689037,,Step30_Model2_EQC_CH4,0,24.3,26,22.8,22.8,22.6,76,281,24,27,80
L379W16,775.1476625,2612.376501,1682.23473,Step1_Model1_EQC_CH4,,Step2_Model2_EQA_CH1,2233.42428,,Step3_Model2_EQB_CH3,,642.0531855,,Step4_Model2_EQD_CH4,,1003.224419,Step5_Model2_EQD_CH2,1076.099897,Step6_Model1_EQC_CH1,1798.067783,,Step7_Model1_EQC_CH2,2916.729766,Step8_Model1_EQD_CH3,,2023.098637,2237.080379,Step9_Model2_EQD_CH1,743.3061068,,Step10_Model1_EQD_CH3,1452.611574,717.4053671,582.587832,Step11_Model1_EQD_CH2,2120.686315,2046.710166,1065.407689,,Step12_Model1_EQA_CH2,,839.2788471,720.5013584,,Step13_Model1_EQC_CH4,2256.554561,Step14_Model2_EQD_CH4,,754.8198526,,Step15_Model2_EQB_CH1,927.2935693,1093.011601,Step16_Model2_EQC_CH3,1985.764201,Step17_Model2_EQD_CH2,2395.928504,9,Step18_Model1_EQD_CH1,1063.552034,9,Step19_Model2_EQA_CH4,,,Step20_Model1_EQD_CH2,2565.12827,,Step21_Model1_EQA_CH3,,2529.375113,647.9793647,Step22_Model1_EQC_CH1,2321.942004,,1250.317727,Step23_Model2_EQD_CH2,,Step24_Model2_EQA_CH1,,,1153.03601,Step25_Model2_EQD_CH1,,Step26_Model1_EQA_CH2,,1796.326482,939.3640113,Step27_Model1_EQA_CH2,1893.712084,1584.745169,2329.933258,Step28_Model1_EQD_CH1,697.8126783,1377.585205,2021.748593,,Step29_Model2_EQD_CH4,2438.838279,1197.686011,1703.710456,Step30_Model2_EQC_CH3,46.7,11.4,11.3,10.3,10.6,9.7,7,77,56,7,61
