Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L154W17,L154,17,Step1_Model2_EQA_CH4,Step2_Model2_EQA_CH4,Step3_Model2_EQB_CH4,Step4_Model1_EQC_CH4,Step5_Model3_EQC_CH3,Step6_Model2_EQC_CH2,Step7_Model3_EQC_CH2,Step8_Model3_EQC_CH3,Step9_Model3_EQA_CH2,Step10_Model3_EQB_CH1,Step11_Model1_EQB_CH4,Step12_Model3_EQC_CH1,Step13_Model3_EQB_CH1,Step14_Model3_EQC_CH2,Step15_Model3_EQC_CH3,Step16_Model3_EQC_CH3,Step17_Model1_EQC_CH1,Step18_Model1_EQC_CH4,Step19_Model1_EQB_CH1,Step20_Model2_EQA_CH4,Step21_Model3_EQB_CH4,Step22_Model2_EQC_CH1,Step23_Model2_EQA_CH1,Step24_Model3_EQA_CH2,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH1,Step27_Model2_EQA_CH2,Step28_Model3_EQC_CH4,Step29_Model3_EQB_CH1,Step30_Model1_EQC_CH4,,34.03,,,,,,72.39,,,,,,,,,,,,42.17,,,,,,62.56,,,,,70.13,,42.91,,,,,,,,,,,,,,,,,10,,,6,,,,,,89.4,0.3,5.3,1.3,3.4,0.3,1,541,28,216,18
L154W18,L154,18,Step1_Model2_EQA_CH4,Step2_Model2_EQA_CH3,Step3_Model2_EQB_CH2,Step4_Model1_EQC_CH3,Step5_Model3_EQC_CH3,Step6_Model2_EQC_CH3,Step7_Model3_EQC_CH1,Step8_Model3_EQC_CH3,Step9_Model3_EQA_CH3,Step10_Model3_EQB_CH4,Step11_Model1_EQB_CH3,Step12_Model3_EQC_CH4,Step13_Model3_EQB_CH2,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH1,Step16_Model3_EQC_CH3,Step17_Model1_EQC_CH1,Step18_Model1_EQC_CH2,Step19_Model1_EQB_CH1,Step20_Model2_EQA_CH4,Step21_Model3_EQB_CH3,Step22_Model2_EQC_CH4,Step23_Model2_EQA_CH1,Step24_Model3_EQA_CH4,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH1,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH1,Step29_Model3_EQB_CH2,Step30_Model1_EQC_CH3,,,44.66,46.16,,49.94,,68.54,,,,40.72,,,,,,,,,,,,,42.17,,37.66,,,,,,,,,,,,64.26,64.31,,,,,,48.69,,37.86,,,,,,,,,,,91.3,0.5,3.7,2.9,1.4,0.2,133,30,8,6,334
L154W19,L154,19,Step1_Model2_EQA_CH4,Step2_Model2_EQA_CH4,Step3_Model2_EQB_CH4,Step4_Model1_EQC_CH1,Step5_Model3_EQC_CH1,Step6_Model2_EQC_CH3,Step7_Model3_EQC_CH3,Step8_Model3_EQC_CH3,Step9_Model3_EQA_CH4,Step10_Model3_EQB_CH3,Step11_Model1_EQB_CH1,Step12_Model3_EQC_CH3,Step13_Model3_EQB_CH2,Step14_Model3_EQC_CH1,Step15_Model3_EQC_CH2,Step16_Model3_EQC_CH3,Step17_Model1_EQC_CH2,Step18_Model1_EQC_CH1,Step19_Model1_EQB_CH4,Step20_Model2_EQA_CH1,Step21_Model3_EQB_CH1,Step22_Model2_EQC_CH1,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH1,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH1,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH2,Step29_Model3_EQB_CH3,Step30_Model1_EQC_CH1,,53.4,43.19,,,,,,,,,,,,,,57.89,,,,,,,,,,,,,,,,46.28,46.4,,,,,,,,,,,,,,,,,,,,,,,,,94.2,0.6,1,2.3,1.7,0.2,5,3,98,123,160
L154W20,L154,20,Step1_Model2_EQA_CH3,Step2_Model2_EQA_CH4,Step3_Model2_EQB_CH1,Step4_Model1_EQC_CH3,Step5_Model3_EQC_CH1,Step6_Model2_EQC_CH4,Step7_Model3_EQC_CH1,Step8_Model3_EQC_CH1,Step9_Model3_EQA_CH3,Step10_Model3_EQB_CH1,Step11_Model1_EQB_CH4,Step12_Model3_EQC_CH4,Step13_Model3_EQB_CH3,Step14_Model3_EQC_CH1,Step15_Model3_EQC_CH2,Step16_Model3_EQC_CH1,Step17_Model1_EQC_CH2,Step18_Model1_EQC_CH1,Step19_Model1_EQB_CH4,Step20_Model2_EQA_CH4,Step21_Model3_EQB_CH1,Step22_Model2_EQC_CH1,Step23_Model2_EQA_CH4,Step24_Model3_EQA_CH1,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH3,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH3,Step29_Model3_EQB_CH2,Step30_Model1_EQC_CH4,,,,,,,,,,,,,,37.78,43.38,,,,,,,56,38.89,,,,,,,,,,,,,,,,,,,,53.62,,,,56.63,,,,,10,,,,,,,85.9,5.6,1.9,3.8,2.6,0.2,279,11,5,54,31
L154W21,L154,21,Step1_Model2_EQA_CH1,Step2_Model2_EQA_CH4,Step3_Model2_EQB_CH1,Step4_Model1_EQC_CH1,Step5_Model3_EQC_CH4,Step6_Model2_EQC_CH2,Step7_Model3_EQC_CH2,Step8_Model3_EQC_CH2,Step9_Model3_EQA_CH2,Step10_Model3_EQB_CH3,Step11_Model1_EQB_CH4,Step12_Model3_EQC_CH2,Step13_Model3_EQB_CH2,Step14_Model3_EQC_CH2,Step15_Model3_EQC_CH2,Step16_Model3_EQC_CH3,Step17_Model1_EQC_CH1,Step18_Model1_EQC_CH2,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH3,Step21_Model3_EQB_CH3,Step22_Model2_EQC_CH1,Step23_Model2_EQA_CH4,Step24_Model3_EQA_CH2,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH3,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH4,Step29_Model3_EQB_CH3,Step30_Model1_EQC_CH4,39.32,,,,,46.79,66.23,,,,,,,,,56.75,,,,,38.98,,,,,,30.47,,,33.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,0.4,3.8,0.9,0.6,0.2,2,871,127,7,213
L154W22,L154,22,Step1_Model2_EQA_CH4,Step2_Model2_EQA_CH3,Step3_Model2_EQB_CH2,Step4_Model1_EQC_CH4,Step5_Model3_EQC_CH3,Step6_Model2_EQC_CH1,Step7_Model3_EQC_CH1,Step8_Model3_EQC_CH4,Step9_Model3_EQA_CH3,Step10_Model3_EQB_CH4,Step11_Model1_EQB_CH2,Step12_Model3_EQC_CH1,Step13_Model3_EQB_CH2,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH2,Step16_Model3_EQC_CH2,Step17_Model1_EQC_CH4,Step18_Model1_EQC_CH4,Step19_Model1_EQB_CH4,Step20_Model2_EQA_CH2,Step21_Model3_EQB_CH3,Step22_Model2_EQC_CH3,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH1,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH3,Step29_Model3_EQB_CH1,Step30_Model1_EQC_CH3,,,,44.69,,,,,,,56.17,,,,,,60.14,,,,,,,38.1,,,,,,,67.32,43.54,,43.34,,,,,,,,60.79,,,,,,,,,,,,,,,,,89.5,2.1,2.8,4,1.2,0.4,4,200,0,120,60
L154W23,L154,23,Step1_Model2_EQA_CH2,Step2_Model2_EQA_CH4,Step3_Model2_EQB_CH4,Step4_Model1_EQC_CH4,Step5_Model3_EQC_CH4,Step6_Model2_EQC_CH4,Step7_Model3_EQC_CH4,Step8_Model3_EQC_CH4,Step9_Model3_EQA_CH3,Step10_Model3_EQB_CH1,Step11_Model1_EQB_CH3,Step12_Model3_EQC_CH3,Step13_Model3_EQB_CH1,Step14_Model3_EQC_CH3,Step15_Model3_EQC_CH4,Step16_Model3_EQC_CH3,Step17_Model1_EQC_CH4,Step18_Model1_EQC_CH1,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH2,Step21_Model3_EQB_CH3,Step22_Model2_EQC_CH1,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH4,Step25_Model1_EQC_CH2,Step26_Model2_EQA_CH4,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH4,Step29_Model3_EQB_CH1,Step30_Model1_EQC_CH3,38.09,,,,43.19,,,,,,,,,,,,,,,,,,56,,,,,,,,,,46.88,43.72,,57.66,,,,,,56.66,,,,,,,,,,,,,,,,,93.8,3,0.4,0.7,1.3,0.8,0,177,23,122,511
L154W24,L154,24,Step1_Model2_EQA_CH2,Step2_Model2_EQA_CH2,Step3_Model2_EQB_CH2,Step4_Model1_EQC_CH4,Step5_Model3_EQC_CH1,Step6_Model2_EQC_CH3,Step7_Model3_EQC_CH1,Step8_Model3_EQC_CH2,Step9_Model3_EQA_CH4,Step10_Model3_EQB_CH3,Step11_Model1_EQB_CH3,Step12_Model3_EQC_CH4,Step13_Model3_EQB_CH1,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH2,Step16_Model3_EQC_CH2,Step17_Model1_EQC_CH2,Step18_Model1_EQC_CH3,Step19_Model1_EQB_CH2,Step20_Model2_EQA_CH1,Step21_Model3_EQB_CH3,Step22_Model2_EQC_CH1,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH1,Step25_Model1_EQC_CH2,Step26_Model2_EQA_CH3,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH3,Step29_Model3_EQB_CH3,Step30_Model1_EQC_CH2,,,,,,,,,,,,36.3,,,,59.11,,,,,,,,32.76,,,,,,,,,,,,,,,62.97,,,,,,,,,,,,,,,,,,,,94.1,2.5,0.3,1.4,1.7,0,173,21,91,8,306
L154W25,L154,25,Step1_Model2_EQA_CH3,Step2_Model2_EQA_CH4,Step3_Model2_EQB_CH1,Step4_Model1_EQC_CH4,Step5_Model3_EQC_CH3,Step6_Model2_EQC_CH1,Step7_Model3_EQC_CH4,Step8_Model3_EQC_CH4,Step9_Model3_EQA_CH2,Step10_Model3_EQB_CH4,Step11_Model1_EQB_CH3,Step12_Model3_EQC_CH1,Step13_Model3_EQB_CH3,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH3,Step16_Model3_EQC_CH4,Step17_Model1_EQC_CH2,Step18_Model1_EQC_CH3,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH2,Step21_Model3_EQB_CH3,Step22_Model2_EQC_CH4,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH3,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH4,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH1,Step29_Model3_EQB_CH1,Step30_Model1_EQC_CH2,,36.02,,,,,,,,,,,,,,,,,43.52,,,,,,,,,,,,,45.45,,,,57,,,,,,,,,,,,,,,,,,,,,,,89.2,0.6,2.7,5.2,2.2,0.1,20,35,59,12,47
L155W01,L155,1,Step1_Model2_EQB_CH2,Step2_Model2_EQB_CH1,Step3_Model2_EQC_CH2,Step4_Model1_EQB_CH4,Step5_Model3_EQC_CH1,Step6_Model2_EQA_CH4,Step7_Model2_EQA_CH4,Step8_Model1_EQB_CH4,Step9_Model1_EQA_CH2,Step10_Model1_EQB_CH4,Step11_Model1_EQA_CH4,Step12_Model3_EQB_CH2,Step13_Model1_EQB_CH1,Step14_Model2_EQC_CH4,Step15_Model3_EQA_CH3,Step16_Model1_EQA_CH2,Step17_Model2_EQC_CH2,Step18_Model3_EQA_CH1,Step19_Model3_EQB_CH3,Step20_Model1_EQC_CH2,Step21_Model1_EQB_CH1,Step22_Model2_EQA_CH4,Step23_Model1_EQC_CH4,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH1,Step26_Model1_EQA_CH4,Step27_Model1_EQB_CH4,Step28_Model1_EQA_CH1,Step29_Model3_EQA_CH4,Step30_Model3_EQA_CH4,42.62,,,,,,,65.72,,64.95,,,39.42,,,,,,40.4,48.08,,,,,,,,,,,,42.19,44.05,,,60.73,,,,,,54.68,,,61.76,,,,,,,10,,,,,,,85.8,2.2,6.3,1.2,4.1,0.4,35,2014,1,135,318
L155W02,L155,2,Step1_Model2_EQB_CH3,Step2_Model2_EQB_CH1,Step3_Model2_EQC_CH4,Step4_Model1_EQB_CH3,Step5_Model3_EQC_CH4,Step6_Model2_EQA_CH1,Step7_Model2_EQA_CH1,Step8_Model1_EQB_CH4,Step9_Model1_EQA_CH2,Step10_Model1_EQB_CH3,Step11_Model1_EQA_CH4,Step12_Model3_EQB_CH2,Step13_Model1_EQB_CH3,Step14_Model2_EQC_CH3,Step15_Model3_EQA_CH2,Step16_Model1_EQA_CH3,Step17_Model2_EQC_CH3,Step18_Model3_EQA_CH4,Step19_Model3_EQB_CH2,Step20_Model1_EQC_CH4,Step21_Model1_EQB_CH4,Step22_Model2_EQA_CH3,Step23_Model1_EQC_CH2,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH2,Step26_Model1_EQA_CH3,Step27_Model1_EQB_CH1,Step28_Model1_EQA_CH4,Step29_Model3_EQA_CH1,Step30_Model3_EQA_CH1,,,,,,,,,,,,,,,,,,,,38.15,,,,,,,34.55,,56.82,,,,,,,56.73,,,,,,,,,,,55.87,,8,,,,,,,,,,79.2,1.7,7.4,9.1,2.1,0.5,4,437,217,10,346
L155W03,L155,3,Step1_Model2_EQB_CH2,Step2_Model2_EQB_CH4,Step3_Model2_EQC_CH2,Step4_Model1_EQB_CH1,Step5_Model3_EQC_CH3,Step6_Model2_EQA_CH3,Step7_Model2_EQA_CH1,Step8_Model1_EQB_CH3,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH2,Step11_Model1_EQA_CH4,Step12_Model3_EQB_CH3,Step13_Model1_EQB_CH4,Step14_Model2_EQC_CH4,Step15_Model3_EQA_CH2,Step16_Model1_EQA_CH1,Step17_Model2_EQC_CH3,Step18_Model3_EQA_CH3,Step19_Model3_EQB_CH2,Step20_Model1_EQC_CH2,Step21_Model1_EQB_CH1,Step22_Model2_EQA_CH4,Step23_Model1_EQC_CH1,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH2,Step26_Model1_EQA_CH2,Step27_Model1_EQB_CH4,Step28_Model1_EQA_CH3,Step29_Model3_EQA_CH2,Step30_Model3_EQA_CH2,,,,,,,,,,,,,,41.79,,,63.74,40.76,,,34.37,,,,,,,,,,,,,,,,,,,,,60.84,,,62.08,53.34,,,,,,,,11,,,,,94.4,2.7,0.7,1.4,0.7,0.1,81,2,960,32,104
L155W04,L155,4,Step1_Model2_EQB_CH2,Step2_Model2_EQB_CH2,Step3_Model2_EQC_CH3,Step4_Model1_EQB_CH4,Step5_Model3_EQC_CH1,Step6_Model2_EQA_CH1,Step7_Model2_EQA_CH4,Step8_Model1_EQB_CH4,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH1,Step11_Model1_EQA_CH4,Step12_Model3_EQB_CH2,Step13_Model1_EQB_CH3,Step14_Model2_EQC_CH4,Step15_Model3_EQA_CH1,Step16_Model1_EQA_CH2,Step17_Model2_EQC_CH4,Step18_Model3_EQA_CH1,Step19_Model3_EQB_CH3,Step20_Model1_EQC_CH1,Step21_Model1_EQB_CH1,Step22_Model2_EQA_CH1,Step23_Model1_EQC_CH3,Step24_Model2_EQB_CH4,Step25_Model1_EQC_CH4,Step26_Model1_EQA_CH2,Step27_Model1_EQB_CH4,Step28_Model1_EQA_CH3,Step29_Model3_EQA_CH1,Step30_Model3_EQA_CH3,,,,,,,,,,,,,,,,58.27,66.76,,,,,,39.25,,,56.33,,,,,,,40.64,,,57.66,,,,,,,61.63,,,,,,,,,,,,10,,,,90.5,2.4,3.7,1.5,1.8,0.1,25,766,4,142,2
L155W05,L155,5,Step1_Model2_EQB_CH1,Step2_Model2_EQB_CH4,Step3_Model2_EQC_CH2,Step4_Model1_EQB_CH2,Step5_Model3_EQC_CH4,Step6_Model2_EQA_CH1,Step7_Model2_EQA_CH4,Step8_Model1_EQB_CH3,Step9_Model1_EQA_CH4,Step10_Model1_EQB_CH4,Step11_Model1_EQA_CH1,Step12_Model3_EQB_CH4,Step13_Model1_EQB_CH3,Step14_Model2_EQC_CH4,Step15_Model3_EQA_CH3,Step16_Model1_EQA_CH4,Step17_Model2_EQC_CH1,Step18_Model3_EQA_CH2,Step19_Model3_EQB_CH2,Step20_Model1_EQC_CH3,Step21_Model1_EQB_CH4,Step22_Model2_EQA_CH1,Step23_Model1_EQC_CH4,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH1,Step26_Model1_EQA_CH4,Step27_Model1_EQB_CH4,Step28_Model1_EQA_CH2,Step29_Model3_EQA_CH4,Step30_Model3_EQA_CH2,,,,,,,,,,,50.47,,,,47.16,,,,,45.32,,,,39.61,,,,58.83,,,,,,42.39,,,,,,,42.56,,54.37,,,,,31.7,,,,,,10,11,,,,91.1,3.8,1.7,2.1,0.8,0.5,3,99,2,23,5
L155W06,L155,6,Step1_Model2_EQB_CH3,Step2_Model2_EQB_CH2,Step3_Model2_EQC_CH2,Step4_Model1_EQB_CH1,Step5_Model3_EQC_CH1,Step6_Model2_EQA_CH2,Step7_Model2_EQA_CH3,Step8_Model1_EQB_CH1,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH2,Step11_Model1_EQA_CH4,Step12_Model3_EQB_CH2,Step13_Model1_EQB_CH4,Step14_Model2_EQC_CH1,Step15_Model3_EQA_CH1,Step16_Model1_EQA_CH1,Step17_Model2_EQC_CH1,Step18_Model3_EQA_CH2,Step19_Model3_EQB_CH2,Step20_Model1_EQC_CH1,Step21_Model1_EQB_CH3,Step22_Model2_EQA_CH4,Step23_Model1_EQC_CH1,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH1,Step26_Model1_EQA_CH3,Step27_Model1_EQB_CH1,Step28_Model1_EQA_CH4,Step29_Model3_EQA_CH4,Step30_Model3_EQA_CH2,,41.95,41.02,,,,,,,,,,,,,,,,41.52,,,,,,,63.78,,,,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,0.8,3,0.4,1.9,0.4,79,273,44,191,124
L155W07,L155,7,Step1_Model2_EQB_CH3,Step2_Model2_EQB_CH2,Step3_Model2_EQC_CH3,Step4_Model1_EQB_CH3,Step5_Model3_EQC_CH4,Step6_Model2_EQA_CH1,Step7_Model2_EQA_CH4,Step8_Model1_EQB_CH2,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH2,Step11_Model1_EQA_CH4,Step12_Model3_EQB_CH3,Step13_Model1_EQB_CH1,Step14_Model2_EQC_CH3,Step15_Model3_EQA_CH2,Step16_Model1_EQA_CH2,Step17_Model2_EQC_CH2,Step18_Model3_EQA_CH2,Step19_Model3_EQB_CH3,Step20_Model1_EQC_CH3,Step21_Model1_EQB_CH4,Step22_Model2_EQA_CH4,Step23_Model1_EQC_CH3,Step24_Model2_EQB_CH4,Step25_Model1_EQC_CH3,Step26_Model1_EQA_CH1,Step27_Model1_EQB_CH3,Step28_Model1_EQA_CH4,Step29_Model3_EQA_CH1,Step30_Model3_EQA_CH4,,,,,,,,,,,,,36.47,,,59.5,,,,,,,,,,,,,,,,45.88,,,,,,,,,,,63.18,,,57.4,,38.84,,,,,,,,,,,86.5,2.9,5.5,0.9,3.4,0.8,39,960,327,325,173
L155W08,L155,8,Step1_Model2_EQB_CH3,Step2_Model2_EQB_CH4,Step3_Model2_EQC_CH3,Step4_Model1_EQB_CH4,Step5_Model3_EQC_CH4,Step6_Model2_EQA_CH3,Step7_Model2_EQA_CH1,Step8_Model1_EQB_CH3,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH3,Step11_Model1_EQA_CH2,Step12_Model3_EQB_CH2,Step13_Model1_EQB_CH4,Step14_Model2_EQC_CH2,Step15_Model3_EQA_CH1,Step16_Model1_EQA_CH3,Step17_Model2_EQC_CH1,Step18_Model3_EQA_CH3,Step19_Model3_EQB_CH1,Step20_Model1_EQC_CH2,Step21_Model1_EQB_CH3,Step22_Model2_EQA_CH2,Step23_Model1_EQC_CH2,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH1,Step26_Model1_EQA_CH4,Step27_Model1_EQB_CH2,Step28_Model1_EQA_CH2,Step29_Model3_EQA_CH3,Step30_Model3_EQA_CH3,41,36.93,,,,,,,,,,38.85,,,,,,,,,,,,37.44,,,,64.54,,,,,,42.18,,,,,,,,,,,53.84,,,38.71,,,,,,13,,,7,,95,1.5,0.3,1.2,0.9,1.1,16,477,5,21,517
L155W09,L155,9,Step1_Model2_EQB_CH1,Step2_Model2_EQB_CH2,Step3_Model2_EQC_CH4,Step4_Model1_EQB_CH2,Step5_Model3_EQC_CH1,Step6_Model2_EQA_CH4,Step7_Model2_EQA_CH3,Step8_Model1_EQB_CH3,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH1,Step11_Model1_EQA_CH3,Step12_Model3_EQB_CH4,Step13_Model1_EQB_CH3,Step14_Model2_EQC_CH1,Step15_Model3_EQA_CH2,Step16_Model1_EQA_CH2,Step17_Model2_EQC_CH4,Step18_Model3_EQA_CH1,Step19_Model3_EQB_CH3,Step20_Model1_EQC_CH3,Step21_Model1_EQB_CH2,Step22_Model2_EQA_CH3,Step23_Model1_EQC_CH2,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH3,Step26_Model1_EQA_CH2,Step27_Model1_EQB_CH2,Step28_Model1_EQA_CH1,Step29_Model3_EQA_CH3,Step30_Model3_EQA_CH1,39.22,38.48,46.06,,,,,,,80.6,,,,,,,,,,43.44,,,,,31.8,,,,,,56.61,,43.63,,43.28,,,,,,,,,,60.44,,,,,,,,,5,,,,,85.6,3.8,7.3,1.5,1.7,0.1,246,238,13,158,4
L155W10,L155,10,Step1_Model2_EQB_CH3,Step2_Model2_EQB_CH3,Step3_Model2_EQC_CH3,Step4_Model1_EQB_CH3,Step5_Model3_EQC_CH4,Step6_Model2_EQA_CH4,Step7_Model2_EQA_CH2,Step8_Model1_EQB_CH1,Step9_Model1_EQA_CH1,Step10_Model1_EQB_CH2,Step11_Model1_EQA_CH1,Step12_Model3_EQB_CH4,Step13_Model1_EQB_CH1,Step14_Model2_EQC_CH3,Step15_Model3_EQA_CH3,Step16_Model1_EQA_CH3,Step17_Model2_EQC_CH3,Step18_Model3_EQA_CH2,Step19_Model3_EQB_CH2,Step20_Model1_EQC_CH4,Step21_Model1_EQB_CH4,Step22_Model2_EQA_CH4,Step23_Model1_EQC_CH2,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH3,Step26_Model1_EQA_CH1,Step27_Model1_EQB_CH3,Step28_Model1_EQA_CH4,Step29_Model3_EQA_CH3,Step30_Model3_EQA_CH1,,,,,,,56.5,,,,,,,,,,,,,,,,,,,60.49,34.97,,,,,,,,,,,62.24,,,,54.68,,59.23,,,,,,,,,,,,10,,,92.6,0.6,4.6,0.9,0.9,0.4,113,627,342,432,66
L155W11,L155,11,Step1_Model2_EQB_CH1,Step2_Model2_EQB_CH4,Step3_Model2_EQC_CH4,Step4_Model1_EQB_CH1,Step5_Model3_EQC_CH4,Step6_Model2_EQA_CH2,Step7_Model2_EQA_CH4,Step8_Model1_EQB_CH1,Step9_Model1_EQA_CH2,Step10_Model1_EQB_CH1,Step11_Model1_EQA_CH2,Step12_Model3_EQB_CH4,Step13_Model1_EQB_CH4,Step14_Model2_EQC_CH1,Step15_Model3_EQA_CH2,Step16_Model1_EQA_CH1,Step17_Model2_EQC_CH3,Step18_Model3_EQA_CH4,Step19_Model3_EQB_CH1,Step20_Model1_EQC_CH1,Step21_Model1_EQB_CH3,Step22_Model2_EQA_CH3,Step23_Model1_EQC_CH2,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH2,Step26_Model1_EQA_CH1,Step27_Model1_EQB_CH3,Step28_Model1_EQA_CH2,Step29_Model3_EQA_CH1,Step30_Model3_EQA_CH2,39.71,33.37,,,,,,,,45.8,,,,,,,,,,,,,,,38.81,,,,,,,,,,,,,,64.06,,,,,,,,,,,,,,,,,,,,91.6,2.8,1.5,1,3,0.1,39,272,11,14,284
L155W12,L155,12,Step1_Model2_EQB_CH1,Step2_Model2_EQB_CH2,Step3_Model2_EQC_CH4,Step4_Model1_EQB_CH1,Step5_Model3_EQC_CH1,Step6_Model2_EQA_CH2,Step7_Model2_EQA_CH1,Step8_Model1_EQB_CH2,Step9_Model1_EQA_CH1,Step10_Model1_EQB_CH3,Step11_Model1_EQA_CH3,Step12_Model3_EQB_CH2,Step13_Model1_EQB_CH4,Step14_Model2_EQC_CH3,Step15_Model3_EQA_CH3,Step16_Model1_EQA_CH1,Step17_Model2_EQC_CH4,Step18_Model3_EQA_CH4,Step19_Model3_EQB_CH4,Step20_Model1_EQC_CH4,Step21_Model1_EQB_CH4,Step22_Model2_EQA_CH4,Step23_Model1_EQC_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH2,Step26_Model1_EQA_CH4,Step27_Model1_EQB_CH1,Step28_Model1_EQA_CH3,Step29_Model3_EQA_CH1,Step30_Model3_EQA_CH3,,,,,,,,,,,,,,,,60.38,,,,,34.76,,,,,,,61.44,,44.78,65.22,,43.38,,,,,,,60.97,,,,63.58,,,,,,10,,,,,7,,14,,92.2,3.6,1.2,0.5,1.8,0.7,0,175,49,42,139
L155W13,L155,13,Step1_Model2_EQB_CH3,Step2_Model2_EQB_CH3,Step3_Model2_EQC_CH1,Step4_Model1_EQB_CH1,Step5_Model3_EQC_CH4,Step6_Model2_EQA_CH3,Step7_Model2_EQA_CH2,Step8_Model1_EQB_CH3,Step9_Model1_EQA_CH2,Step10_Model1_EQB_CH4,Step11_Model1_EQA_CH4,Step12_Model3_EQB_CH4,Step13_Model1_EQB_CH3,Step14_Model2_EQC_CH3,Step15_Model3_EQA_CH2,Step16_Model1_EQA_CH2,Step17_Model2_EQC_CH1,Step18_Model3_EQA_CH2,Step19_Model3_EQB_CH4,Step20_Model1_EQC_CH3,Step21_Model1_EQB_CH1,Step22_Model2_EQA_CH3,Step23_Model1_EQC_CH4,Step24_Model2_EQB_CH4,Step25_Model1_EQC_CH4,Step26_Model1_EQA_CH1,Step27_Model1_EQB_CH3,Step28_Model1_EQA_CH2,Step29_Model3_EQA_CH3,Step30_Model3_EQA_CH3,,,,,,,,,,,,,,,,,,,,,,,,,,56.88,,,,,,,,,,,,,,,,,,,,,58.04,,,,,,,,,,,,91.2,4.2,1.2,1.2,2,0.2,9,393,50,1,17
