Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5
L022W18,L022,18,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH1,Step3_Model3_EQC_CH4,Step4_Model3_EQC_CH3,Step5_Model1_EQB_CH3,Step6_Model2_EQC_CH3,Step7_Model2_EQB_CH4,Step8_Model2_EQC_CH1,Step9_Model1_EQA_CH3,Step10_Model2_EQA_CH4,Step11_Model1_EQC_CH4,Step12_Model3_EQB_CH2,Step13_Model2_EQB_CH4,Step14_Model3_EQA_CH3,Step15_Model3_EQC_CH3,Step16_Model1_EQA_CH4,Step17_Model2_EQA_CH3,Step18_Model1_EQA_CH4,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH2,Step21_Model1_EQB_CH1,Step22_Model2_EQA_CH2,Step23_Model3_EQB_CH2,Step24_Model2_EQB_CH1,Step25_Model1_EQA_CH3,Step26_Model2_EQA_CH1,Step27_Model1_EQB_CH4,Step28_Model1_EQC_CH1,Step29_Model1_EQA_CH2,Step30_Model2_EQB_CH1,,,,,,,,,,67.56,,,,,,,,,45.75,,,43.64,,,37.42,,,,,,,,,48.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L022W19,L022,19,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH2,Step3_Model3_EQC_CH4,Step4_Model3_EQC_CH3,Step5_Model1_EQB_CH2,Step6_Model2_EQC_CH4,Step7_Model2_EQB_CH3,Step8_Model2_EQC_CH4,Step9_Model1_EQA_CH1,Step10_Model2_EQA_CH1,Step11_Model1_EQC_CH4,Step12_Model3_EQB_CH1,Step13_Model2_EQB_CH4,Step14_Model3_EQA_CH3,Step15_Model3_EQC_CH2,Step16_Model1_EQA_CH4,Step17_Model2_EQA_CH2,Step18_Model1_EQA_CH2,Step19_Model1_EQB_CH4,Step20_Model2_EQA_CH1,Step21_Model1_EQB_CH3,Step22_Model2_EQA_CH2,Step23_Model3_EQB_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH4,Step26_Model2_EQA_CH1,Step27_Model1_EQB_CH3,Step28_Model1_EQC_CH2,Step29_Model1_EQA_CH4,Step30_Model2_EQB_CH4,,,,,,,,,,,,,,35.11,,,,,,,,,,,,,,,,,,,,48.07,47.32,,,,,60.33,,,,,64.94,53.23,,,,,,,,11,,,,,,,,,,
L022W20,L022,20,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH2,Step3_Model3_EQC_CH2,Step4_Model3_EQC_CH1,Step5_Model1_EQB_CH2,Step6_Model2_EQC_CH2,Step7_Model2_EQB_CH1,Step8_Model2_EQC_CH4,Step9_Model1_EQA_CH2,Step10_Model2_EQA_CH3,Step11_Model1_EQC_CH4,Step12_Model3_EQB_CH3,Step13_Model2_EQB_CH2,Step14_Model3_EQA_CH1,Step15_Model3_EQC_CH1,Step16_Model1_EQA_CH1,Step17_Model2_EQA_CH2,Step18_Model1_EQA_CH2,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH1,Step21_Model1_EQB_CH2,Step22_Model2_EQA_CH4,Step23_Model3_EQB_CH2,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH4,Step26_Model2_EQA_CH1,Step27_Model1_EQB_CH4,Step28_Model1_EQC_CH1,Step29_Model1_EQA_CH4,Step30_Model2_EQB_CH3,,,,,,,,,62.75,,52.62,,37.67,,,,,,,,,,,,,,,,,,,46.53,,,,,,61.34,,,,,58.56,64.01,,,,,,,,,,,,,,,,,,,,
L022W21,L022,21,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH2,Step3_Model3_EQC_CH3,Step4_Model3_EQC_CH1,Step5_Model1_EQB_CH1,Step6_Model2_EQC_CH1,Step7_Model2_EQB_CH4,Step8_Model2_EQC_CH1,Step9_Model1_EQA_CH2,Step10_Model2_EQA_CH1,Step11_Model1_EQC_CH2,Step12_Model3_EQB_CH2,Step13_Model2_EQB_CH2,Step14_Model3_EQA_CH3,Step15_Model3_EQC_CH2,Step16_Model1_EQA_CH4,Step17_Model2_EQA_CH1,Step18_Model1_EQA_CH4,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH1,Step21_Model1_EQB_CH2,Step22_Model2_EQA_CH1,Step23_Model3_EQB_CH3,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH4,Step26_Model2_EQA_CH1,Step27_Model1_EQB_CH1,Step28_Model1_EQC_CH1,Step29_Model1_EQA_CH4,Step30_Model2_EQB_CH3,,,,,,,,,,,51.28,,43.63,,,62.5,,44.39,,,,,,,33.85,,,,,,,,,43.83,,,,,67.95,,41.67,,,,59.78,,49.71,,,,,,,,,,,,,,,,,
L022W22,L022,22,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH1,Step3_Model3_EQC_CH4,Step4_Model3_EQC_CH4,Step5_Model1_EQB_CH2,Step6_Model2_EQC_CH3,Step7_Model2_EQB_CH1,Step8_Model2_EQC_CH1,Step9_Model1_EQA_CH4,Step10_Model2_EQA_CH3,Step11_Model1_EQC_CH1,Step12_Model3_EQB_CH2,Step13_Model2_EQB_CH3,Step14_Model3_EQA_CH3,Step15_Model3_EQC_CH4,Step16_Model1_EQA_CH4,Step17_Model2_EQA_CH1,Step18_Model1_EQA_CH4,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH1,Step21_Model1_EQB_CH1,Step22_Model2_EQA_CH3,Step23_Model3_EQB_CH1,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH2,Step26_Model2_EQA_CH1,Step27_Model1_EQB_CH4,Step28_Model1_EQC_CH2,Step29_Model1_EQA_CH1,Step30_Model2_EQB_CH2,,,45.77,,51.85,,,,,,,,36.13,,,,,,,,,,35.32,37.12,,,,,59.37,,60.09,,,,38.73,,,,,,,57.21,66.78,,,,,,,,,,,,,,,,,,,,,
L022W23,L022,23,Step1_Model2_EQA_CH4,Step2_Model1_EQA_CH3,Step3_Model3_EQC_CH1,Step4_Model3_EQC_CH1,Step5_Model1_EQB_CH1,Step6_Model2_EQC_CH1,Step7_Model2_EQB_CH1,Step8_Model2_EQC_CH1,Step9_Model1_EQA_CH4,Step10_Model2_EQA_CH3,Step11_Model1_EQC_CH4,Step12_Model3_EQB_CH4,Step13_Model2_EQB_CH3,Step14_Model3_EQA_CH4,Step15_Model3_EQC_CH2,Step16_Model1_EQA_CH4,Step17_Model2_EQA_CH1,Step18_Model1_EQA_CH2,Step19_Model1_EQB_CH2,Step20_Model2_EQA_CH3,Step21_Model1_EQB_CH4,Step22_Model2_EQA_CH4,Step23_Model3_EQB_CH2,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH4,Step26_Model2_EQA_CH3,Step27_Model1_EQB_CH2,Step28_Model1_EQC_CH1,Step29_Model1_EQA_CH2,Step30_Model2_EQB_CH3,,34.43,,,43.4,,,,,,,,,,42.55,,,,43.64,,,,,,,,,,,,,,,,,,,,,63.13,32.02,,,,,,51.13,37.09,,,,,,,,,,,,,,,,
L022W24,L022,24,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH3,Step3_Model3_EQC_CH4,Step4_Model3_EQC_CH2,Step5_Model1_EQB_CH4,Step6_Model2_EQC_CH4,Step7_Model2_EQB_CH2,Step8_Model2_EQC_CH3,Step9_Model1_EQA_CH1,Step10_Model2_EQA_CH1,Step11_Model1_EQC_CH2,Step12_Model3_EQB_CH2,Step13_Model2_EQB_CH3,Step14_Model3_EQA_CH2,Step15_Model3_EQC_CH2,Step16_Model1_EQA_CH3,Step17_Model2_EQA_CH3,Step18_Model1_EQA_CH4,Step19_Model1_EQB_CH2,Step20_Model2_EQA_CH1,Step21_Model1_EQB_CH2,Step22_Model2_EQA_CH1,Step23_Model3_EQB_CH1,Step24_Model2_EQB_CH1,Step25_Model1_EQA_CH4,Step26_Model2_EQA_CH3,Step27_Model1_EQB_CH3,Step28_Model1_EQC_CH4,Step29_Model1_EQA_CH3,Step30_Model2_EQB_CH4,,,,45.73,,,,,,,,,,,,,60.22,,40.71,,,,,,35.23,,,,,,,,45,,,,,,,,42.28,,,,,,,,,,8,,,,,7,,,,,,,,
L022W25,L022,25,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH4,Step3_Model3_EQC_CH3,Step4_Model3_EQC_CH3,Step5_Model1_EQB_CH2,Step6_Model2_EQC_CH4,Step7_Model2_EQB_CH2,Step8_Model2_EQC_CH1,Step9_Model1_EQA_CH4,Step10_Model2_EQA_CH2,Step11_Model1_EQC_CH2,Step12_Model3_EQB_CH3,Step13_Model2_EQB_CH4,Step14_Model3_EQA_CH1,Step15_Model3_EQC_CH1,Step16_Model1_EQA_CH4,Step17_Model2_EQA_CH4,Step18_Model1_EQA_CH2,Step19_Model1_EQB_CH3,Step20_Model2_EQA_CH3,Step21_Model1_EQB_CH3,Step22_Model2_EQA_CH4,Step23_Model3_EQB_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH4,Step26_Model2_EQA_CH4,Step27_Model1_EQB_CH3,Step28_Model1_EQC_CH1,Step29_Model1_EQA_CH1,Step30_Model2_EQB_CH2,,,,,,51.88,,,65.76,,,,,,,,59.08,,,,,,,,,,,,,,,,,,,,,,,,33.26,54.03,,,,,,,,,,,,,,,,,,,,,,
L023W01,L023,1,Step1_Model3_EQC_CH2,Step2_Model3_EQC_CH1,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH1,Step5_Model3_EQA_CH4,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model3_EQB_CH4,Step9_Model1_EQB_CH1,Step10_Model2_EQC_CH3,Step11_Model1_EQB_CH4,Step12_Model1_EQA_CH2,Step13_Model2_EQA_CH4,Step14_Model3_EQC_CH1,Step15_Model3_EQC_CH4,Step16_Model1_EQC_CH2,Step17_Model2_EQC_CH1,Step18_Model2_EQB_CH4,Step19_Model3_EQC_CH2,Step20_Model1_EQB_CH1,Step21_Model3_EQA_CH4,Step22_Model3_EQC_CH2,Step23_Model3_EQB_CH1,Step24_Model3_EQA_CH4,Step25_Model3_EQC_CH1,Step26_Model1_EQA_CH2,Step27_Model2_EQB_CH4,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH4,Step30_Model3_EQC_CH2,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,45.8,,,,,,,,,60.96,,,61.89,,,,,50.03,,,,,,,,,,,,,,,,,
L023W02,L023,2,Step1_Model3_EQC_CH3,Step2_Model3_EQC_CH4,Step3_Model2_EQC_CH2,Step4_Model2_EQC_CH1,Step5_Model3_EQA_CH1,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH3,Step8_Model3_EQB_CH2,Step9_Model1_EQB_CH1,Step10_Model2_EQC_CH1,Step11_Model1_EQB_CH4,Step12_Model1_EQA_CH3,Step13_Model2_EQA_CH2,Step14_Model3_EQC_CH1,Step15_Model3_EQC_CH1,Step16_Model1_EQC_CH1,Step17_Model2_EQC_CH2,Step18_Model2_EQB_CH2,Step19_Model3_EQC_CH3,Step20_Model1_EQB_CH4,Step21_Model3_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model3_EQB_CH1,Step24_Model3_EQA_CH4,Step25_Model3_EQC_CH1,Step26_Model1_EQA_CH3,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH3,Step29_Model1_EQC_CH3,Step30_Model3_EQC_CH4,,,,,,,,63.6,,,,,,38.21,,,,,,39.5,32.8,,,,,,,64.48,61.36,,,,47.16,,37.89,,,,64.47,,,,,,,,,,,,,,,,,,,,,,,,,
L023W03,L023,3,Step1_Model3_EQC_CH4,Step2_Model3_EQC_CH1,Step3_Model2_EQC_CH2,Step4_Model2_EQC_CH4,Step5_Model3_EQA_CH4,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH2,Step8_Model3_EQB_CH4,Step9_Model1_EQB_CH2,Step10_Model2_EQC_CH1,Step11_Model1_EQB_CH3,Step12_Model1_EQA_CH3,Step13_Model2_EQA_CH4,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH1,Step16_Model1_EQC_CH2,Step17_Model2_EQC_CH4,Step18_Model2_EQB_CH3,Step19_Model3_EQC_CH1,Step20_Model1_EQB_CH1,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH4,Step23_Model3_EQB_CH4,Step24_Model3_EQA_CH1,Step25_Model3_EQC_CH3,Step26_Model1_EQA_CH4,Step27_Model2_EQB_CH3,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH4,Step30_Model3_EQC_CH3,,,,,,,,,,59.77,,,42.5,38.12,,60.53,,,,,,,41.93,33.82,,,,,,,57.87,,,,,,60.59,,,,,,,,,,50.54,36.87,,,,,,,,,,,,,,,,
L023W04,L023,4,Step1_Model3_EQC_CH1,Step2_Model3_EQC_CH3,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH2,Step5_Model3_EQA_CH3,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH4,Step8_Model3_EQB_CH2,Step9_Model1_EQB_CH1,Step10_Model2_EQC_CH2,Step11_Model1_EQB_CH3,Step12_Model1_EQA_CH3,Step13_Model2_EQA_CH2,Step14_Model3_EQC_CH1,Step15_Model3_EQC_CH4,Step16_Model1_EQC_CH2,Step17_Model2_EQC_CH3,Step18_Model2_EQB_CH3,Step19_Model3_EQC_CH2,Step20_Model1_EQB_CH2,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH4,Step23_Model3_EQB_CH3,Step24_Model3_EQA_CH3,Step25_Model3_EQC_CH3,Step26_Model1_EQA_CH4,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH3,Step29_Model1_EQC_CH3,Step30_Model3_EQC_CH1,,35.88,44.2,,,,,,,,,,,,,,,37.33,46.98,,,,,,,,,,57.09,,,,,,38.93,,,,,,,,,66.52,,,,,,,,,,,,,,10,,,,,,
L023W05,L023,5,Step1_Model3_EQC_CH4,Step2_Model3_EQC_CH1,Step3_Model2_EQC_CH1,Step4_Model2_EQC_CH1,Step5_Model3_EQA_CH1,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model3_EQB_CH1,Step9_Model1_EQB_CH2,Step10_Model2_EQC_CH2,Step11_Model1_EQB_CH2,Step12_Model1_EQA_CH2,Step13_Model2_EQA_CH3,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH4,Step16_Model1_EQC_CH1,Step17_Model2_EQC_CH3,Step18_Model2_EQB_CH1,Step19_Model3_EQC_CH1,Step20_Model1_EQB_CH4,Step21_Model3_EQA_CH3,Step22_Model3_EQC_CH2,Step23_Model3_EQB_CH4,Step24_Model3_EQA_CH3,Step25_Model3_EQC_CH3,Step26_Model1_EQA_CH4,Step27_Model2_EQB_CH4,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH1,Step30_Model3_EQC_CH1,,,,,,48.84,,,,62.89,54.84,,,,,,,,43.54,,,39.85,38.9,,,,30.98,69.78,,,,36.88,,,,61.54,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
L023W06,L023,6,Step1_Model3_EQC_CH2,Step2_Model3_EQC_CH4,Step3_Model2_EQC_CH3,Step4_Model2_EQC_CH4,Step5_Model3_EQA_CH3,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH4,Step8_Model3_EQB_CH3,Step9_Model1_EQB_CH3,Step10_Model2_EQC_CH1,Step11_Model1_EQB_CH2,Step12_Model1_EQA_CH4,Step13_Model2_EQA_CH1,Step14_Model3_EQC_CH2,Step15_Model3_EQC_CH1,Step16_Model1_EQC_CH4,Step17_Model2_EQC_CH3,Step18_Model2_EQB_CH4,Step19_Model3_EQC_CH2,Step20_Model1_EQB_CH4,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH1,Step23_Model3_EQB_CH2,Step24_Model3_EQA_CH3,Step25_Model3_EQC_CH3,Step26_Model1_EQA_CH3,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH1,Step30_Model3_EQC_CH4,,,45.55,,,,58.44,,62.22,,55.96,,,,45.5,,59.28,44.03,,,,,,,36.93,,37.21,55.66,,,,,,,,60.47,64.55,,,,,,,,54.84,,50.7,,,,,,,,,,,,,,,,,
L023W07,L023,7,Step1_Model3_EQC_CH4,Step2_Model3_EQC_CH4,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH3,Step5_Model3_EQA_CH2,Step6_Model2_EQA_CH3,Step7_Model2_EQC_CH2,Step8_Model3_EQB_CH2,Step9_Model1_EQB_CH1,Step10_Model2_EQC_CH4,Step11_Model1_EQB_CH2,Step12_Model1_EQA_CH4,Step13_Model2_EQA_CH4,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH3,Step16_Model1_EQC_CH4,Step17_Model2_EQC_CH2,Step18_Model2_EQB_CH3,Step19_Model3_EQC_CH4,Step20_Model1_EQB_CH1,Step21_Model3_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model3_EQB_CH3,Step24_Model3_EQA_CH2,Step25_Model3_EQC_CH4,Step26_Model1_EQA_CH3,Step27_Model2_EQB_CH3,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH3,Step30_Model3_EQC_CH2,,,,,41.73,,,,,,,,,,,,,,,,,,,,,59.43,36.1,66.61,,,,,,,44.84,,56.66,,,,39.9,,,,,,,,,,,,,,12,,,,,,,,,
L023W08,L023,8,Step1_Model3_EQC_CH1,Step2_Model3_EQC_CH4,Step3_Model2_EQC_CH3,Step4_Model2_EQC_CH1,Step5_Model3_EQA_CH3,Step6_Model2_EQA_CH3,Step7_Model2_EQC_CH1,Step8_Model3_EQB_CH3,Step9_Model1_EQB_CH3,Step10_Model2_EQC_CH1,Step11_Model1_EQB_CH3,Step12_Model1_EQA_CH2,Step13_Model2_EQA_CH3,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH3,Step16_Model1_EQC_CH4,Step17_Model2_EQC_CH4,Step18_Model2_EQB_CH3,Step19_Model3_EQC_CH1,Step20_Model1_EQB_CH2,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH3,Step23_Model3_EQB_CH1,Step24_Model3_EQA_CH1,Step25_Model3_EQC_CH2,Step26_Model1_EQA_CH1,Step27_Model2_EQB_CH3,Step28_Model2_EQB_CH3,Step29_Model1_EQC_CH1,Step30_Model3_EQC_CH3,,,,,,51.09,67.45,,58.84,,,,,,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,37.16,,,56.66,,,,33.74,,,,,,,,,,,,,,,,
L023W09,L023,9,Step1_Model3_EQC_CH4,Step2_Model3_EQC_CH2,Step3_Model2_EQC_CH3,Step4_Model2_EQC_CH1,Step5_Model3_EQA_CH2,Step6_Model2_EQA_CH3,Step7_Model2_EQC_CH2,Step8_Model3_EQB_CH1,Step9_Model1_EQB_CH4,Step10_Model2_EQC_CH4,Step11_Model1_EQB_CH3,Step12_Model1_EQA_CH4,Step13_Model2_EQA_CH3,Step14_Model3_EQC_CH2,Step15_Model3_EQC_CH3,Step16_Model1_EQC_CH3,Step17_Model2_EQC_CH3,Step18_Model2_EQB_CH4,Step19_Model3_EQC_CH3,Step20_Model1_EQB_CH1,Step21_Model3_EQA_CH3,Step22_Model3_EQC_CH2,Step23_Model3_EQB_CH1,Step24_Model3_EQA_CH2,Step25_Model3_EQC_CH2,Step26_Model1_EQA_CH2,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH4,Step30_Model3_EQC_CH1,,,,,,,,,,,,,,,,,,,,42.83,,,,,,,,,,48.93,55.73,32.45,,43.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L023W10,L023,10,Step1_Model3_EQC_CH3,Step2_Model3_EQC_CH2,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH1,Step5_Model3_EQA_CH2,Step6_Model2_EQA_CH1,Step7_Model2_EQC_CH4,Step8_Model3_EQB_CH1,Step9_Model1_EQB_CH1,Step10_Model2_EQC_CH2,Step11_Model1_EQB_CH3,Step12_Model1_EQA_CH1,Step13_Model2_EQA_CH4,Step14_Model3_EQC_CH1,Step15_Model3_EQC_CH1,Step16_Model1_EQC_CH3,Step17_Model2_EQC_CH2,Step18_Model2_EQB_CH4,Step19_Model3_EQC_CH2,Step20_Model1_EQB_CH2,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH1,Step23_Model3_EQB_CH3,Step24_Model3_EQA_CH1,Step25_Model3_EQC_CH4,Step26_Model1_EQA_CH3,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH3,Step29_Model1_EQC_CH4,Step30_Model3_EQC_CH1,,,41.31,,,,,,,63.76,,,,,,,,,,44.17,,,,,,62.1,28.74,,,43.57,,,,,,62.48,,,,,36.4,,,,,,,,,,10,,,,,,,,,,,,,
L023W11,L023,11,Step1_Model3_EQC_CH1,Step2_Model3_EQC_CH2,Step3_Model2_EQC_CH1,Step4_Model2_EQC_CH1,Step5_Model3_EQA_CH4,Step6_Model2_EQA_CH3,Step7_Model2_EQC_CH1,Step8_Model3_EQB_CH4,Step9_Model1_EQB_CH4,Step10_Model2_EQC_CH2,Step11_Model1_EQB_CH4,Step12_Model1_EQA_CH2,Step13_Model2_EQA_CH1,Step14_Model3_EQC_CH2,Step15_Model3_EQC_CH4,Step16_Model1_EQC_CH3,Step17_Model2_EQC_CH3,Step18_Model2_EQB_CH1,Step19_Model3_EQC_CH1,Step20_Model1_EQB_CH3,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH1,Step23_Model3_EQB_CH4,Step24_Model3_EQA_CH1,Step25_Model3_EQC_CH2,Step26_Model1_EQA_CH1,Step27_Model2_EQB_CH4,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH4,Step30_Model3_EQC_CH2,,,44.15,,,,65.7,,,,,43.42,38.3,41.58,,,,,,,,,,,,,31.34,,,,,,,,,,,,,,,,61.92,,,,,,,,,,,,,,,,,,,,,
L023W12,L023,12,Step1_Model3_EQC_CH2,Step2_Model3_EQC_CH4,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH2,Step5_Model3_EQA_CH2,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH3,Step8_Model3_EQB_CH2,Step9_Model1_EQB_CH4,Step10_Model2_EQC_CH3,Step11_Model1_EQB_CH2,Step12_Model1_EQA_CH4,Step13_Model2_EQA_CH1,Step14_Model3_EQC_CH3,Step15_Model3_EQC_CH4,Step16_Model1_EQC_CH1,Step17_Model2_EQC_CH4,Step18_Model2_EQB_CH2,Step19_Model3_EQC_CH2,Step20_Model1_EQB_CH1,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH4,Step23_Model3_EQB_CH1,Step24_Model3_EQA_CH4,Step25_Model3_EQC_CH4,Step26_Model1_EQA_CH4,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH4,Step30_Model3_EQC_CH3,,,42.81,,,,,,,,,35.65,,39.14,,,,,,,,,39.73,,,,,,59.86,,,,,,,,,,,,,,,59.3,,,49.7,,,,,,,,,,,,,,,,,
L023W13,L023,13,Step1_Model3_EQC_CH4,Step2_Model3_EQC_CH4,Step3_Model2_EQC_CH1,Step4_Model2_EQC_CH4,Step5_Model3_EQA_CH2,Step6_Model2_EQA_CH1,Step7_Model2_EQC_CH3,Step8_Model3_EQB_CH1,Step9_Model1_EQB_CH3,Step10_Model2_EQC_CH1,Step11_Model1_EQB_CH1,Step12_Model1_EQA_CH3,Step13_Model2_EQA_CH2,Step14_Model3_EQC_CH2,Step15_Model3_EQC_CH2,Step16_Model1_EQC_CH1,Step17_Model2_EQC_CH4,Step18_Model2_EQB_CH1,Step19_Model3_EQC_CH4,Step20_Model1_EQB_CH4,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH4,Step23_Model3_EQB_CH1,Step24_Model3_EQA_CH1,Step25_Model3_EQC_CH2,Step26_Model1_EQA_CH3,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH1,Step30_Model3_EQC_CH1,,,,,,,,,,,,,39.37,,,60.82,58.9,41.69,,46.46,37.43,28.46,,,44.42,,,,,,,,48.21,,,,,,60.84,,41.22,,,,,,,,,,,,,,,8,,,,,,,,
L023W14,L023,14,Step1_Model3_EQC_CH1,Step2_Model3_EQC_CH3,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH2,Step5_Model3_EQA_CH1,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model3_EQB_CH2,Step9_Model1_EQB_CH1,Step10_Model2_EQC_CH3,Step11_Model1_EQB_CH4,Step12_Model1_EQA_CH2,Step13_Model2_EQA_CH3,Step14_Model3_EQC_CH4,Step15_Model3_EQC_CH1,Step16_Model1_EQC_CH4,Step17_Model2_EQC_CH3,Step18_Model2_EQB_CH3,Step19_Model3_EQC_CH1,Step20_Model1_EQB_CH1,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH1,Step23_Model3_EQB_CH2,Step24_Model3_EQA_CH3,Step25_Model3_EQC_CH3,Step26_Model1_EQA_CH4,Step27_Model2_EQB_CH4,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH1,Step30_Model3_EQC_CH1,,37.01,,,,51.53,,,,,55.25,,,,,,,,,,,,35.49,,,,31.71,,,,,,,,,,,,,61.94,,,,59.25,,,56.61,,,,,,,,,,,,,,,,,
L023W15,L023,15,Step1_Model3_EQC_CH4,Step2_Model3_EQC_CH3,Step3_Model2_EQC_CH2,Step4_Model2_EQC_CH3,Step5_Model3_EQA_CH3,Step6_Model2_EQA_CH1,Step7_Model2_EQC_CH2,Step8_Model3_EQB_CH3,Step9_Model1_EQB_CH4,Step10_Model2_EQC_CH4,Step11_Model1_EQB_CH1,Step12_Model1_EQA_CH4,Step13_Model2_EQA_CH4,Step14_Model3_EQC_CH3,Step15_Model3_EQC_CH4,Step16_Model1_EQC_CH4,Step17_Model2_EQC_CH3,Step18_Model2_EQB_CH1,Step19_Model3_EQC_CH1,Step20_Model1_EQB_CH2,Step21_Model3_EQA_CH4,Step22_Model3_EQC_CH3,Step23_Model3_EQB_CH2,Step24_Model3_EQA_CH1,Step25_Model3_EQC_CH1,Step26_Model1_EQA_CH3,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH3,Step30_Model3_EQC_CH3,,40.08,,,,,,,,,,40.95,40.27,,47.75,,,,43.96,,,,,,,,,,,46.75,,,,,,,,,,,,,60.34,,,51.36,50.82,,,,,,11,,,,,,,,,,,
