Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L160W24,L160,24,Step1_Model3_EQB_CH1,Step2_Model2_EQB_CH1,Step3_Model2_EQB_CH1,Step4_Model2_EQA_CH4,Step5_Model3_EQC_CH4,Step6_Model1_EQC_CH3,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH1,Step9_Model2_EQB_CH2,Step10_Model3_EQB_CH4,Step11_Model3_EQC_CH2,Step12_Model2_EQC_CH1,Step13_Model3_EQC_CH3,Step14_Model3_EQA_CH1,Step15_Model1_EQA_CH2,Step16_Model3_EQB_CH2,Step17_Model1_EQC_CH4,Step18_Model1_EQA_CH4,Step19_Model1_EQA_CH4,Step20_Model3_EQA_CH4,Step21_Model3_EQB_CH2,Step22_Model2_EQA_CH4,Step23_Model2_EQB_CH1,Step24_Model3_EQC_CH1,Step25_Model1_EQB_CH2,Step26_Model2_EQC_CH2,Step27_Model1_EQB_CH2,Step28_Model2_EQA_CH2,Step29_Model3_EQC_CH3,Step30_Model3_EQB_CH1,,40.39,,,,,,,,,,,,,,,,,,,,41.06,,,,,,,,,,,,48.44,,,,57.21,,,41.53,,67.13,,,,,,,,,6,,,,,9,,,,,,,,,,,,
L160W25,L160,25,Step1_Model3_EQB_CH3,Step2_Model2_EQB_CH2,Step3_Model2_EQB_CH2,Step4_Model2_EQA_CH4,Step5_Model3_EQC_CH3,Step6_Model1_EQC_CH3,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH4,Step9_Model2_EQB_CH2,Step10_Model3_EQB_CH1,Step11_Model3_EQC_CH1,Step12_Model2_EQC_CH3,Step13_Model3_EQC_CH4,Step14_Model3_EQA_CH4,Step15_Model1_EQA_CH3,Step16_Model3_EQB_CH3,Step17_Model1_EQC_CH2,Step18_Model1_EQA_CH3,Step19_Model1_EQA_CH2,Step20_Model3_EQA_CH4,Step21_Model3_EQB_CH1,Step22_Model2_EQA_CH2,Step23_Model2_EQB_CH3,Step24_Model3_EQC_CH2,Step25_Model1_EQB_CH4,Step26_Model2_EQC_CH4,Step27_Model1_EQB_CH2,Step28_Model2_EQA_CH2,Step29_Model3_EQC_CH2,Step30_Model3_EQB_CH2,,,,,,,,,61.63,72.4,,,,,,,,40.25,47.43,,,,,,,,,,57.83,,,,,,,,,,,,,60.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
L161W01,L161,1,Step1_Model2_EQA_CH4,Step2_Model1_EQA_CH4,Step3_Model3_EQA_CH3,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH1,Step6_Model1_EQA_CH4,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH1,Step9_Model1_EQC_CH4,Step10_Model1_EQA_CH1,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH3,Step13_Model1_EQC_CH1,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH3,Step16_Model2_EQA_CH4,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH1,Step19_Model2_EQC_CH1,Step20_Model3_EQB_CH3,Step21_Model1_EQB_CH1,Step22_Model2_EQB_CH2,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH3,Step26_Model2_EQC_CH2,Step27_Model3_EQB_CH4,Step28_Model3_EQB_CH1,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH3,,,,45.62,,53.22,,,,,,,,,,,,,,,,38.68,,45.55,,,,,,,,,,,,,,,,,,,,,,,,39.27,,10,,,,,,,,,,,,,,,,,,,
L161W02,L161,2,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH2,Step3_Model3_EQA_CH1,Step4_Model3_EQA_CH1,Step5_Model2_EQB_CH2,Step6_Model1_EQA_CH4,Step7_Model3_EQC_CH4,Step8_Model3_EQB_CH4,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH2,Step12_Model2_EQC_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH4,Step16_Model2_EQA_CH3,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH1,Step19_Model2_EQC_CH3,Step20_Model3_EQB_CH2,Step21_Model1_EQB_CH2,Step22_Model2_EQB_CH1,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH1,Step26_Model2_EQC_CH2,Step27_Model3_EQB_CH3,Step28_Model3_EQB_CH3,Step29_Model2_EQA_CH2,Step30_Model1_EQA_CH2,,,,,48.91,,,,,,,,,,49.2,,57.56,,,,,,,,41.67,,,,,,,,,,,,62.58,,,,,,,,,,52.6,,,,,,,,,,8,10,,,,,,,,,,,
L161W03,L161,3,Step1_Model2_EQA_CH4,Step2_Model1_EQA_CH4,Step3_Model3_EQA_CH4,Step4_Model3_EQA_CH3,Step5_Model2_EQB_CH4,Step6_Model1_EQA_CH2,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH1,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH4,Step11_Model1_EQB_CH1,Step12_Model2_EQC_CH3,Step13_Model1_EQC_CH1,Step14_Model1_EQA_CH3,Step15_Model1_EQB_CH3,Step16_Model2_EQA_CH1,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH2,Step19_Model2_EQC_CH4,Step20_Model3_EQB_CH3,Step21_Model1_EQB_CH2,Step22_Model2_EQB_CH2,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH4,Step26_Model2_EQC_CH1,Step27_Model3_EQB_CH2,Step28_Model3_EQB_CH2,Step29_Model2_EQA_CH3,Step30_Model1_EQA_CH3,,,,,,,,,,,56.59,,,,,,,,,,,40.14,,37.63,,,,53.9,60.16,,,,,42.32,,,,62.82,,62.67,,,,,,,,34.26,,,,,,,,,,,,,,,,,,,,,
L161W04,L161,4,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH4,Step3_Model3_EQA_CH2,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH4,Step6_Model1_EQA_CH3,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH3,Step9_Model1_EQC_CH1,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH4,Step12_Model2_EQC_CH1,Step13_Model1_EQC_CH1,Step14_Model1_EQA_CH1,Step15_Model1_EQB_CH3,Step16_Model2_EQA_CH1,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH1,Step19_Model2_EQC_CH1,Step20_Model3_EQB_CH4,Step21_Model1_EQB_CH2,Step22_Model2_EQB_CH3,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH4,Step26_Model2_EQC_CH1,Step27_Model3_EQB_CH2,Step28_Model3_EQB_CH1,Step29_Model2_EQA_CH4,Step30_Model1_EQA_CH1,,,,,,,,,,,,,,,,,61.68,,,,,,,,32.39,,,,,,,,42.92,,,,,54.81,,,,,,57.62,61.47,,,,,,,,,,,,,,,,,,,,,,,,
L161W05,L161,5,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH2,Step3_Model3_EQA_CH4,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH1,Step6_Model1_EQA_CH1,Step7_Model3_EQC_CH4,Step8_Model3_EQB_CH4,Step9_Model1_EQC_CH2,Step10_Model1_EQA_CH1,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH4,Step16_Model2_EQA_CH1,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH4,Step19_Model2_EQC_CH4,Step20_Model3_EQB_CH2,Step21_Model1_EQB_CH2,Step22_Model2_EQB_CH1,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH1,Step26_Model2_EQC_CH4,Step27_Model3_EQB_CH3,Step28_Model3_EQB_CH4,Step29_Model2_EQA_CH3,Step30_Model1_EQA_CH1,,34.01,,,,,65.42,,60.11,,,,34.65,,,,,,47.89,40.52,,,,,,,,,53.77,47.99,65.15,,,,,56.8,,,62.97,,,61.85,,,,,,,,,,,10,,,,,,,,,,,,,,,,
L161W06,L161,6,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH2,Step3_Model3_EQA_CH1,Step4_Model3_EQA_CH3,Step5_Model2_EQB_CH1,Step6_Model1_EQA_CH3,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH4,Step9_Model1_EQC_CH1,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH1,Step13_Model1_EQC_CH4,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH4,Step16_Model2_EQA_CH2,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH4,Step19_Model2_EQC_CH3,Step20_Model3_EQB_CH4,Step21_Model1_EQB_CH2,Step22_Model2_EQB_CH4,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model2_EQC_CH3,Step27_Model3_EQB_CH2,Step28_Model3_EQB_CH4,Step29_Model2_EQA_CH2,Step30_Model1_EQA_CH3,,,,,,,,,,,,,,,,,,,,,,,,,37.41,,,,59.08,,,,,,,,,,,55.76,37.36,,,,58.15,,,,,,,,,,,,,,,,,,,,,,,,
L161W07,L161,7,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH2,Step3_Model3_EQA_CH3,Step4_Model3_EQA_CH3,Step5_Model2_EQB_CH2,Step6_Model1_EQA_CH4,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH3,Step9_Model1_EQC_CH4,Step10_Model1_EQA_CH1,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH1,Step13_Model1_EQC_CH4,Step14_Model1_EQA_CH4,Step15_Model1_EQB_CH4,Step16_Model2_EQA_CH4,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH2,Step19_Model2_EQC_CH1,Step20_Model3_EQB_CH4,Step21_Model1_EQB_CH1,Step22_Model2_EQB_CH1,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH1,Step26_Model2_EQC_CH1,Step27_Model3_EQB_CH1,Step28_Model3_EQB_CH2,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH4,,,,,,,,,,,,,41.47,,,,59.52,,,,,,,,,,,,,,,,,43.75,,,,61.02,,,,,,,64.23,,48.61,,,16,,,,,,,,,,,,,,,,,,,
L161W08,L161,8,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH4,Step3_Model3_EQA_CH4,Step4_Model3_EQA_CH2,Step5_Model2_EQB_CH2,Step6_Model1_EQA_CH1,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH3,Step9_Model1_EQC_CH1,Step10_Model1_EQA_CH3,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH2,Step13_Model1_EQC_CH4,Step14_Model1_EQA_CH3,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH3,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH3,Step19_Model2_EQC_CH3,Step20_Model3_EQB_CH3,Step21_Model1_EQB_CH3,Step22_Model2_EQB_CH3,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model2_EQC_CH1,Step27_Model3_EQB_CH2,Step28_Model3_EQB_CH3,Step29_Model2_EQA_CH3,Step30_Model1_EQA_CH4,37.97,,42.54,,48.71,,,,,,,35.83,,,,,61.96,,,48.5,,41.89,,,,,,,,,,,,,,,,,,,,,,57.79,,,,,,,,,,,,,,,,,,,,,,,,,
L161W09,L161,9,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQA_CH4,Step4_Model3_EQA_CH2,Step5_Model2_EQB_CH3,Step6_Model1_EQA_CH4,Step7_Model3_EQC_CH4,Step8_Model3_EQB_CH3,Step9_Model1_EQC_CH1,Step10_Model1_EQA_CH3,Step11_Model1_EQB_CH4,Step12_Model2_EQC_CH1,Step13_Model1_EQC_CH1,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH4,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH2,Step19_Model2_EQC_CH4,Step20_Model3_EQB_CH4,Step21_Model1_EQB_CH4,Step22_Model2_EQB_CH2,Step23_Model1_EQA_CH1,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH1,Step26_Model2_EQC_CH4,Step27_Model3_EQB_CH3,Step28_Model3_EQB_CH2,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH1,,,,,,,,62,,,,,,38.96,,,,,,,,,,,,,,,,,,44.54,,,,,,,,,,58.15,,,,,,,,16,,,,,,,,,,,,,,,,,,,
L161W10,L161,10,Step1_Model2_EQA_CH4,Step2_Model1_EQA_CH1,Step3_Model3_EQA_CH4,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH4,Step6_Model1_EQA_CH1,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH2,Step9_Model1_EQC_CH1,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH1,Step12_Model2_EQC_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQA_CH4,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH1,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH2,Step19_Model2_EQC_CH1,Step20_Model3_EQB_CH1,Step21_Model1_EQB_CH3,Step22_Model2_EQB_CH3,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model2_EQC_CH3,Step27_Model3_EQB_CH2,Step28_Model3_EQB_CH4,Step29_Model2_EQA_CH4,Step30_Model1_EQA_CH1,,,,,,55.51,,,,,,35.75,,35.62,,,,,,,,,,,,,31.29,,,,,,48.6,,,,,,63.03,,,,,56.66,,,,,,,,,,,,,,,,,,,,,,,,,
L161W11,L161,11,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQA_CH4,Step4_Model3_EQA_CH1,Step5_Model2_EQB_CH2,Step6_Model1_EQA_CH3,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH2,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH1,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH4,Step13_Model1_EQC_CH3,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH3,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH1,Step19_Model2_EQC_CH2,Step20_Model3_EQB_CH3,Step21_Model1_EQB_CH1,Step22_Model2_EQB_CH1,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH1,Step26_Model2_EQC_CH4,Step27_Model3_EQB_CH1,Step28_Model3_EQB_CH3,Step29_Model2_EQA_CH4,Step30_Model1_EQA_CH4,,38.53,42.71,39.34,,,65.93,,,,,,,,,,,,47.42,,,,,,,,,,,,64.84,,,40.93,,,59.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L161W12,L161,12,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH4,Step3_Model3_EQA_CH2,Step4_Model3_EQA_CH2,Step5_Model2_EQB_CH3,Step6_Model1_EQA_CH1,Step7_Model3_EQC_CH4,Step8_Model3_EQB_CH3,Step9_Model1_EQC_CH4,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH2,Step12_Model2_EQC_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH4,Step16_Model2_EQA_CH2,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH2,Step19_Model2_EQC_CH2,Step20_Model3_EQB_CH1,Step21_Model1_EQB_CH3,Step22_Model2_EQB_CH4,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH2,Step26_Model2_EQC_CH3,Step27_Model3_EQB_CH4,Step28_Model3_EQB_CH3,Step29_Model2_EQA_CH3,Step30_Model1_EQA_CH2,35.36,,,,,51.6,,,,,,,,,,,,28.1,,,44.22,,,,,,,,,,,,,,41.84,,59.06,,,,45.41,,57.89,,,,,,,,,,,,,,,,,,,,,,,,,,
L161W13,L161,13,Step1_Model2_EQA_CH4,Step2_Model1_EQA_CH2,Step3_Model3_EQA_CH3,Step4_Model3_EQA_CH1,Step5_Model2_EQB_CH1,Step6_Model1_EQA_CH3,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH2,Step9_Model1_EQC_CH4,Step10_Model1_EQA_CH4,Step11_Model1_EQB_CH1,Step12_Model2_EQC_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH2,Step16_Model2_EQA_CH3,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH3,Step19_Model2_EQC_CH2,Step20_Model3_EQB_CH3,Step21_Model1_EQB_CH4,Step22_Model2_EQB_CH4,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model2_EQC_CH1,Step27_Model3_EQB_CH1,Step28_Model3_EQB_CH4,Step29_Model2_EQA_CH2,Step30_Model1_EQA_CH3,,,,,,,,,,,,,35.1,,,,60.25,,,,,,,,,63.45,33.86,59.94,,,,,,,,64.48,,,,,,,,,,54.34,,,,,,9,6,14,,,,,,,,,,,,,,,
L161W14,L161,14,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH4,Step3_Model3_EQA_CH3,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH3,Step6_Model1_EQA_CH4,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH3,Step9_Model1_EQC_CH1,Step10_Model1_EQA_CH4,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH2,Step13_Model1_EQC_CH2,Step14_Model1_EQA_CH3,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH4,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH1,Step19_Model2_EQC_CH3,Step20_Model3_EQB_CH2,Step21_Model1_EQB_CH4,Step22_Model2_EQB_CH1,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH3,Step26_Model2_EQC_CH3,Step27_Model3_EQB_CH1,Step28_Model3_EQB_CH2,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH4,,37.02,,42.72,47.85,,65.28,,,,,,,,,,,,43.43,,,,,,,,,,,,,,,,,,,,,,38.18,,,62.16,,,,,,,,,,,,,,8,,,,,,,,,,,
L161W15,L161,15,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH4,Step3_Model3_EQA_CH1,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH2,Step6_Model1_EQA_CH1,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH4,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH3,Step13_Model1_EQC_CH1,Step14_Model1_EQA_CH1,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH3,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH4,Step19_Model2_EQC_CH4,Step20_Model3_EQB_CH4,Step21_Model1_EQB_CH2,Step22_Model2_EQB_CH3,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH1,Step26_Model2_EQC_CH2,Step27_Model3_EQB_CH3,Step28_Model3_EQB_CH4,Step29_Model2_EQA_CH4,Step30_Model1_EQA_CH4,,29.98,,,,,,,65.93,,,40.82,,,,,,,49.7,,,,,,,,,,54.1,,,,,57.35,,,62.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L161W16,L161,16,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH1,Step3_Model3_EQA_CH2,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH1,Step6_Model1_EQA_CH3,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH3,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH4,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQA_CH3,Step15_Model1_EQB_CH4,Step16_Model2_EQA_CH3,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH1,Step19_Model2_EQC_CH3,Step20_Model3_EQB_CH1,Step21_Model1_EQB_CH2,Step22_Model2_EQB_CH1,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH2,Step26_Model2_EQC_CH4,Step27_Model3_EQB_CH1,Step28_Model3_EQB_CH4,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH4,,,,,,,,,,,55.53,,,,,,,,,,,42.21,,,,,,,,,,,43.81,42.36,,,,,,,,,,61.53,,,54.17,,,,,,,,,,,8,,,,,,,,,,,
L161W17,L161,17,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQA_CH3,Step4_Model3_EQA_CH3,Step5_Model2_EQB_CH4,Step6_Model1_EQA_CH3,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH1,Step9_Model1_EQC_CH2,Step10_Model1_EQA_CH4,Step11_Model1_EQB_CH2,Step12_Model2_EQC_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH3,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH3,Step19_Model2_EQC_CH2,Step20_Model3_EQB_CH3,Step21_Model1_EQB_CH1,Step22_Model2_EQB_CH3,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH3,Step26_Model2_EQC_CH3,Step27_Model3_EQB_CH2,Step28_Model3_EQB_CH1,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH3,,,,,,60.93,,69.86,,54.43,,,,,,,,,,,,,,31.65,,,,,,,,,,,,,,,,,35.33,,56.63,58.83,,,,,,,,,,,,,,,,,,,,,,,,,
L161W18,L161,18,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH3,Step3_Model3_EQA_CH2,Step4_Model3_EQA_CH4,Step5_Model2_EQB_CH4,Step6_Model1_EQA_CH2,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH4,Step9_Model1_EQC_CH2,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH1,Step12_Model2_EQC_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQA_CH1,Step15_Model1_EQB_CH4,Step16_Model2_EQA_CH2,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH2,Step19_Model2_EQC_CH2,Step20_Model3_EQB_CH1,Step21_Model1_EQB_CH4,Step22_Model2_EQB_CH2,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH4,Step26_Model2_EQC_CH2,Step27_Model3_EQB_CH4,Step28_Model3_EQB_CH1,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH4,,,,,,,,70.27,,,,41.59,36.94,,,,,,,41.01,,,,,36.41,,,60.96,,,,,45.7,,,,,,,,32.18,,,,63.06,,,,,,,,,,,,,,,,,,,,,,,,
L161W19,L161,19,Step1_Model2_EQA_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQA_CH2,Step4_Model3_EQA_CH2,Step5_Model2_EQB_CH2,Step6_Model1_EQA_CH4,Step7_Model3_EQC_CH4,Step8_Model3_EQB_CH2,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH2,Step11_Model1_EQB_CH3,Step12_Model2_EQC_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQA_CH2,Step15_Model1_EQB_CH1,Step16_Model2_EQA_CH4,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH4,Step19_Model2_EQC_CH2,Step20_Model3_EQB_CH4,Step21_Model1_EQB_CH1,Step22_Model2_EQB_CH4,Step23_Model1_EQA_CH1,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH2,Step26_Model2_EQC_CH3,Step27_Model3_EQB_CH4,Step28_Model3_EQB_CH1,Step29_Model2_EQA_CH1,Step30_Model1_EQA_CH4,,,,,,,,,,,,,,,,,60.69,,,,,39.77,43.28,,,,,,,,,,,,,57.77,,,,,,,,,,48.17,,,,,,,,,,,,,,,,,,,,,,,
L161W20,L161,20,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH1,Step3_Model3_EQA_CH1,Step4_Model3_EQA_CH1,Step5_Model2_EQB_CH4,Step6_Model1_EQA_CH2,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH1,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH4,Step11_Model1_EQB_CH4,Step12_Model2_EQC_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQA_CH3,Step15_Model1_EQB_CH2,Step16_Model2_EQA_CH2,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH2,Step19_Model2_EQC_CH1,Step20_Model3_EQB_CH1,Step21_Model1_EQB_CH4,Step22_Model2_EQB_CH3,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH3,Step26_Model2_EQC_CH2,Step27_Model3_EQB_CH3,Step28_Model3_EQB_CH2,Step29_Model2_EQA_CH4,Step30_Model1_EQA_CH3,,,,,,,,,,,,,,,,,,,,,,,,42.96,,,,,,,,,41.66,,,,,,,,,,56.62,,59.09,,,37.73,,,,,,,,,,16,,,,,,,,,,,
